Record_ID,Date,Customer_ID,Age,Gender,Occupation,Location,Subscription_Start_Date,Customer_Segment,Device_Type,Device_Brand,Device_Model,SIM_Card_Type,Multiple_Lines_Associated,Income_Bracket,Education_Level,Household_Size,Preferred_Communication_Language,Device_Ownership_Status,Customer_Referral_Source,Demographic_Diversity_Index,Urban_vs_Rural_Classification,Family_Plan_Participation,Device_Upgrade_Frequency_Months
93cb07cf-222b-4028-b192-cb6d8d56cd91,2026-02-21,CUST-730085,21,Female,Doctor,Rural East,2018-09-29,Postpaid,Smartphone,Huawei,Model B,Physical,No,Low,High School,3,Mandarin,Leased,Online Ad,0.15,Rural,No,28
4286ce08-345f-46ac-ba9a-9ab114c62fca,2026-02-01,CUST-575677,47,Female,Artist,Phoenix,2021-01-11,Prepaid,Smartphone,Google,Model C,Physical,No,Low,Masters,6,German,Owned,Friend Referral,0.13,Urban,No,11
8d9d142c-99e5-4890-a3eb-c32c6bf0cf12,2026-04-24,CUST-407732,72,Female,Artist,Rural East,2021-04-15,Prepaid,IoT Device,Apple,Model A,Physical,Yes,High,PhD,2,English,Owned,Social Media,0.57,Urban,No,28
86afdc76-5061-4ec6-b20f-f8632c3e1d2d,2026-05-26,CUST-326046,62,Other,Doctor,Rural East,2023-12-10,Enterprise,Smartphone,OnePlus,Model A,Physical,No,Low,Bachelors,4,English,Owned,TV Commercial,0.5,Urban,No,22
35e44b63-66f9-420e-bfdf-6b1d1df64f34,2025-12-29,CUST-681913,27,Female,Retired,Rural South,2018-11-05,Postpaid,IoT Device,Samsung,Model A,eSIM,Yes,High,PhD,5,French,Owned,Friend Referral,0.51,Urban,Yes,33
4fb8c73e-f9c6-4cc3-86dd-79ae7431dc2c,2026-05-16,CUST-385663,47,Other,Retired,Rural South,2022-01-19,Prepaid,Tablet,Google,Model C,Physical,No,High,Bachelors,5,German,Owned,Retail Store,0.91,Rural,No,26
747a1e61-c640-432b-8a0e-f05d65cd0dd8,2026-03-23,CUST-959631,49,Other,Business Owner,Rural South,2023-10-31,Enterprise,Feature Phone,Huawei,Model B,eSIM,No,Low,Masters,3,German,Owned,TV Commercial,0.53,Rural,No,11
a66909d1-aadb-439b-ab9c-93b3d629a26b,2026-06-01,CUST-743673,57,Female,Engineer,Los Angeles,2019-08-21,Enterprise,Tablet,Apple,Model C,eSIM,No,Medium,High School,4,Mandarin,Leased,TV Commercial,0.54,Rural,No,30
3adc6c3e-6299-497b-a6bd-7466fcc0bbac,2025-10-06,CUST-449933,61,Female,Retired,New York,2018-11-17,Prepaid,IoT Device,Google,Model A,eSIM,Yes,Medium,High School,5,English,Owned,Friend Referral,0.41,Urban,Yes,10
cde47f06-0897-4774-867b-8a07d33fa40f,2026-02-05,CUST-142433,57,Female,Business Owner,Los Angeles,2023-12-23,Postpaid,Tablet,Apple,Model C,Physical,Yes,Low,Masters,4,French,Owned,Online Ad,0.39,Rural,No,9
02993579-bf89-48e7-b9ba-a223474473a7,2025-10-29,CUST-643357,61,Female,Artist,Los Angeles,2018-05-14,Postpaid,Smartphone,Samsung,Model A,Physical,No,Medium,PhD,4,German,Leased,Online Ad,0.82,Urban,Yes,17
c5c58f9e-63fb-422d-ae6c-dcdf9694d04b,2026-03-30,CUST-940605,38,Other,Doctor,Rural East,2021-03-09,Enterprise,Tablet,Xiaomi,Model C,Physical,No,Low,PhD,5,Spanish,Owned,Social Media,0.9,Rural,Yes,32
14867810-48b2-4518-b258-edf959672f8a,2025-11-13,CUST-393445,26,Female,Business Owner,Rural East,2023-09-15,Postpaid,IoT Device,Google,Model B,Physical,No,High,PhD,1,German,Owned,TV Commercial,0.3,Urban,No,32
124081a4-d02c-4e3c-99c2-eef64531f634,2026-02-24,CUST-238744,22,Other,Doctor,Rural North,2018-06-15,Prepaid,IoT Device,Google,Model C,Physical,No,High,Masters,2,Spanish,Leased,Friend Referral,0.23,Urban,Yes,28
ca2081b4-689a-45dd-8e52-41f42542b993,2025-10-10,CUST-323684,33,Male,Business Owner,Chicago,2021-07-28,Postpaid,Tablet,Google,Model C,eSIM,No,Low,PhD,1,Spanish,Owned,TV Commercial,0.12,Urban,No,10
d2c9f667-23aa-4866-9b08-7c507874d746,2026-02-28,CUST-821672,73,Male,Engineer,Houston,2021-10-17,Enterprise,Smartphone,Google,Model B,eSIM,Yes,Medium,Bachelors,6,Spanish,Owned,Social Media,0.38,Rural,No,15
4b395436-3240-4bac-b659-fb2c975cddeb,2026-03-17,CUST-554152,19,Female,Engineer,Rural East,2020-07-22,Enterprise,Smartphone,Apple,Model B,eSIM,No,High,Bachelors,4,Spanish,Owned,Online Ad,0.37,Urban,No,24
e31cc0ff-915c-46af-8203-3086938b48e3,2026-04-11,CUST-987196,29,Other,Student,Rural East,2019-03-21,Enterprise,Feature Phone,Apple,Model C,Physical,No,Medium,Masters,4,Spanish,Owned,TV Commercial,0.39,Urban,No,6
70e8c782-6c16-43e2-855e-8c8db1c80cd0,2025-11-22,CUST-222542,80,Male,Engineer,Rural East,2018-05-24,Enterprise,IoT Device,Google,Model A,Physical,Yes,Medium,High School,3,Mandarin,Owned,Online Ad,0.49,Urban,No,14
86b647e9-1f78-48d8-92dd-d46a7e7dae78,2026-06-28,CUST-127262,71,Female,Business Owner,Rural South,2024-02-19,Prepaid,IoT Device,Samsung,Model C,Physical,No,Low,Masters,3,English,Owned,Social Media,0.61,Urban,No,27
067dcb7b-efc0-4da7-b4a8-833d7f981e47,2025-11-22,CUST-228554,56,Male,Engineer,New York,2024-01-02,Enterprise,IoT Device,Apple,Model B,eSIM,Yes,High,Masters,5,Spanish,Leased,Retail Store,0.29,Urban,No,26
6c0abc9d-7380-4808-a5d1-e8d2c27ef34e,2025-08-10,CUST-958358,71,Female,Teacher,New York,2018-06-21,Postpaid,Tablet,Apple,Model B,Physical,No,Low,PhD,5,German,Owned,TV Commercial,0.61,Urban,Yes,35
85b93f6c-781e-4bff-b2f9-97377a07d6ce,2025-11-02,CUST-285608,57,Female,Teacher,Chicago,2020-10-28,Enterprise,Tablet,Apple,Model C,Physical,No,Low,High School,6,French,Owned,Online Ad,0.14,Urban,No,16
6729fa9e-bfbc-45ac-bf17-9eb318feee1e,2026-05-13,CUST-884703,77,Female,Other,Phoenix,2023-11-09,Enterprise,IoT Device,Samsung,Model A,eSIM,No,High,Bachelors,2,English,Owned,Online Ad,0.15,Urban,No,17
a0dc7770-6d11-407f-b185-c3d986393b21,2026-05-10,CUST-927218,74,Male,Teacher,Houston,2024-04-09,Postpaid,Tablet,Google,Model A,eSIM,Yes,Medium,PhD,2,Spanish,Owned,Online Ad,0.43,Urban,No,20
ef641b41-ffaa-443a-a008-c38c8f2043ae,2026-03-31,CUST-789758,39,Female,Teacher,Chicago,2020-11-17,Prepaid,Smartphone,Xiaomi,Model C,eSIM,Yes,Low,Bachelors,4,Mandarin,Leased,Online Ad,0.71,Urban,Yes,14
4519bc4f-6483-45fe-9bbd-6217bf2c6a6a,2025-09-21,CUST-687365,28,Other,Engineer,Rural South,2023-11-07,Postpaid,Feature Phone,Google,Model B,eSIM,Yes,Low,Bachelors,5,Spanish,Owned,Online Ad,0.7,Rural,No,11
79698301-5e6a-42ef-a102-e7f69411dd31,2026-03-03,CUST-507231,64,Other,Business Owner,Phoenix,2021-07-25,Postpaid,Feature Phone,Apple,Model B,Physical,No,High,Masters,1,Mandarin,Owned,Online Ad,0.46,Urban,No,23
eb51cc2a-2a30-4db7-86dd-461af1708758,2025-10-17,CUST-852014,24,Female,Business Owner,Los Angeles,2018-06-30,Enterprise,Tablet,Huawei,Model C,Physical,Yes,Low,PhD,5,Spanish,Owned,TV Commercial,0.47,Urban,No,21
cf92a96a-b456-481b-961a-c625e95809fd,2026-07-08,CUST-695104,41,Other,Doctor,Chicago,2020-08-25,Enterprise,Tablet,Xiaomi,Model C,Physical,No,High,High School,4,English,Owned,Online Ad,0.34,Rural,Yes,18
330981b0-96ca-4b0e-89eb-5e047e09092e,2025-08-12,CUST-701321,68,Female,Artist,Chicago,2023-01-20,Postpaid,Tablet,Samsung,Model A,Physical,No,Medium,Bachelors,6,English,Owned,Social Media,0.66,Urban,No,17
3a0854fa-ba79-4f99-84d0-68eb55549104,2026-02-03,CUST-214397,63,Female,Doctor,Rural South,2019-08-22,Postpaid,IoT Device,Huawei,Model C,Physical,No,High,Bachelors,2,Spanish,Owned,Online Ad,0.98,Rural,No,18
0c5e27ad-4c28-4306-b684-bbe4f55ad026,2026-03-03,CUST-193054,50,Male,Engineer,Houston,2020-11-07,Prepaid,IoT Device,Huawei,Model B,Physical,No,Low,High School,4,German,Leased,TV Commercial,0.15,Rural,No,35
5b0e4bee-1d80-4500-a920-a052b5fedfab,2026-06-09,CUST-154755,32,Other,Business Owner,New York,2019-12-24,Postpaid,Smartphone,Apple,Model A,Physical,No,High,High School,2,Spanish,Owned,Friend Referral,0.27,Urban,No,35
264aec9d-f71d-4205-8f28-e9b9113ff350,2026-05-14,CUST-234431,80,Female,Student,Rural North,2022-10-25,Postpaid,Tablet,Samsung,Model A,eSIM,No,Medium,Masters,3,Mandarin,Owned,TV Commercial,0.76,Rural,No,13
d2aadb1f-8f26-444e-9087-09dc101ab7dd,2025-11-22,CUST-628129,44,Female,Teacher,Los Angeles,2023-03-15,Prepaid,Smartphone,Samsung,Model C,Physical,Yes,Medium,Bachelors,3,French,Owned,Retail Store,0.36,Urban,Yes,27
0bcb6ce2-9b49-4a68-8275-51b2a0da4163,2026-06-16,CUST-622311,40,Female,Other,Los Angeles,2018-02-04,Prepaid,Feature Phone,Huawei,Model A,Physical,Yes,Low,Masters,3,French,Owned,Friend Referral,0.6,Urban,No,31
7d6d5b81-3cb0-4266-b93e-de5d0defd162,2026-06-04,CUST-354614,45,Female,Doctor,Rural South,2018-05-14,Enterprise,IoT Device,Google,Model C,eSIM,No,Medium,PhD,4,Spanish,Owned,TV Commercial,0.37,Urban,No,13
3963e70f-6fde-4b86-8b35-16d852cd9450,2026-06-26,CUST-900807,54,Other,Student,Rural West,2019-02-25,Enterprise,Tablet,Huawei,Model A,Physical,Yes,High,PhD,3,Mandarin,Leased,Friend Referral,0.51,Rural,No,25
3159cae6-3579-4401-b415-5977edddd843,2025-10-17,CUST-429204,37,Other,Retired,Los Angeles,2023-12-13,Enterprise,IoT Device,Samsung,Model C,Physical,No,Low,Bachelors,5,English,Owned,Social Media,0.91,Rural,No,8
70afafb0-e242-47da-a5e7-29364b990063,2025-08-16,CUST-687230,51,Male,Engineer,Phoenix,2020-02-08,Postpaid,Smartphone,Samsung,Model B,eSIM,No,Medium,Masters,4,Spanish,Owned,TV Commercial,0.16,Rural,No,7
e1af075b-b543-4c68-9285-c5a7bce40937,2026-06-13,CUST-310693,37,Female,Other,Rural South,2022-07-15,Enterprise,IoT Device,Huawei,Model A,eSIM,No,Low,Masters,5,Spanish,Owned,Retail Store,0.44,Urban,No,24
dae2b474-8209-4568-85fe-a893d0521199,2026-03-19,CUST-586830,64,Female,Business Owner,Los Angeles,2020-10-16,Enterprise,Smartphone,Apple,Model A,Physical,Yes,Low,Masters,3,German,Owned,Online Ad,0.63,Urban,No,13
7e705f4f-9118-434a-a0bc-68f276e65723,2025-11-18,CUST-303256,48,Female,Teacher,Rural South,2023-03-18,Postpaid,Smartphone,Xiaomi,Model A,eSIM,No,Low,PhD,6,French,Owned,Social Media,0.14,Urban,No,10
6de1b599-a23f-47b6-87ac-1408cd3c9fd9,2025-08-05,CUST-774349,23,Other,Teacher,Rural North,2018-08-28,Prepaid,IoT Device,Google,Model B,Physical,No,High,Masters,4,French,Owned,Online Ad,0.23,Rural,No,26
bc91a88d-2748-423c-8f76-2e5ee260d707,2025-08-12,CUST-499237,19,Female,Artist,Phoenix,2020-07-27,Prepaid,Tablet,Huawei,Model C,eSIM,No,Low,Masters,6,Spanish,Owned,TV Commercial,0.22,Urban,No,17
7c719e63-fd84-4273-838a-874272e8a79c,2025-12-03,CUST-663204,26,Male,Other,Rural South,2018-04-13,Enterprise,Feature Phone,Huawei,Model A,eSIM,No,Medium,PhD,6,Spanish,Owned,Online Ad,0.13,Urban,No,27
3da0a3de-e6dd-4de6-88a3-adc79fc61c6a,2026-05-23,CUST-403210,74,Female,Student,Los Angeles,2024-04-02,Enterprise,IoT Device,Xiaomi,Model B,eSIM,No,Medium,High School,1,French,Owned,Online Ad,0.16,Urban,Yes,13
c1ccef22-87e8-49ba-a93e-19cd1e64055f,2025-10-21,CUST-363702,40,Female,Teacher,Rural North,2021-12-03,Prepaid,IoT Device,Samsung,Model C,eSIM,Yes,Low,PhD,4,French,Owned,Social Media,0.17,Rural,No,34
04677edc-126f-4762-bbb6-ff0ee39a8dfb,2025-12-18,CUST-978274,28,Other,Doctor,Los Angeles,2020-10-05,Enterprise,Tablet,Huawei,Model A,Physical,No,Low,Masters,3,Mandarin,Owned,Online Ad,0.25,Urban,No,18
257692d2-ee74-470d-8972-3a06bc77ed09,2025-12-20,CUST-398879,63,Male,Engineer,Rural North,2024-07-11,Enterprise,Tablet,Xiaomi,Model A,Physical,Yes,Medium,Bachelors,6,Spanish,Owned,Friend Referral,0.77,Rural,No,29
5b4b5d8f-8f04-4e45-982e-ba2de6ce9c81,2026-03-11,CUST-189465,39,Female,Other,Chicago,2023-05-31,Enterprise,Feature Phone,Apple,Model A,Physical,No,Medium,PhD,4,German,Owned,Retail Store,0.73,Rural,No,30
af7f581f-a26b-49df-b874-44727e628724,2026-06-30,CUST-878846,31,Other,Retired,Rural North,2022-12-08,Postpaid,Feature Phone,OnePlus,Model A,Physical,No,Medium,PhD,5,English,Leased,TV Commercial,0.39,Urban,No,23
03d36c3b-9f9b-4f2e-81c3-ca685cd75ddd,2025-12-01,CUST-391583,65,Other,Other,Rural East,2021-06-26,Postpaid,Smartphone,Google,Model A,Physical,Yes,Medium,High School,4,German,Owned,TV Commercial,0.48,Rural,Yes,13
c4f28c14-5a49-4f53-8826-01e428ca1d3d,2026-02-19,CUST-736049,67,Male,Teacher,Rural West,2021-10-15,Postpaid,Smartphone,Samsung,Model A,Physical,Yes,High,PhD,3,Spanish,Owned,Online Ad,0.44,Rural,No,35
25ac868b-999c-4c4b-a6cd-c7f45f39e781,2025-08-29,CUST-988530,61,Female,Doctor,Rural South,2020-04-30,Enterprise,Tablet,Xiaomi,Model A,eSIM,No,Medium,Bachelors,3,English,Owned,Social Media,0.4,Rural,No,36
2e1bb1d3-a59b-4a27-8651-0e049b005b13,2026-03-17,CUST-670965,27,Other,Doctor,Houston,2019-01-23,Postpaid,Feature Phone,Apple,Model C,eSIM,Yes,Low,Masters,2,Spanish,Owned,TV Commercial,0.2,Urban,No,30
5e5a5835-206e-411f-9184-5063481b85ec,2025-08-16,CUST-565604,49,Female,Other,Los Angeles,2019-12-04,Postpaid,Smartphone,Google,Model B,Physical,No,Low,High School,3,French,Leased,TV Commercial,0.32,Urban,No,23
4346de25-b75b-4d32-96ce-4e53cc794fb2,2025-12-15,CUST-968961,49,Female,Student,Rural East,2019-05-11,Postpaid,Tablet,Apple,Model A,eSIM,Yes,Low,Masters,6,Spanish,Owned,Friend Referral,0.51,Urban,No,26
5dd328fb-030a-4953-ad09-6a359ab0e179,2025-09-28,CUST-774119,62,Female,Engineer,New York,2019-07-18,Postpaid,IoT Device,OnePlus,Model A,eSIM,No,Medium,Masters,1,German,Leased,Online Ad,0.54,Urban,No,9
7eb796c8-50c2-4b73-8617-69baaf58c3f5,2026-03-17,CUST-749680,68,Female,Other,Houston,2019-01-13,Postpaid,IoT Device,OnePlus,Model C,Physical,No,High,Masters,3,German,Owned,Online Ad,0.62,Urban,No,26
5f671db0-4c85-4166-8cae-2dab6c165f00,2026-04-20,CUST-291978,21,Female,Doctor,Chicago,2020-10-21,Enterprise,Tablet,Xiaomi,Model A,eSIM,No,Low,Masters,4,German,Owned,Social Media,0.52,Rural,Yes,6
8a117ce4-f7da-4e31-ab0c-68cf89cbf143,2025-11-15,CUST-882425,31,Other,Retired,Rural South,2018-03-15,Postpaid,Feature Phone,Samsung,Model B,eSIM,Yes,Low,Bachelors,2,Spanish,Leased,Retail Store,0.53,Urban,No,10
1d34f40f-1c0f-4820-8535-02f79596e390,2026-02-04,CUST-613286,66,Female,Other,Los Angeles,2024-03-10,Prepaid,Feature Phone,Apple,Model A,eSIM,No,Medium,Bachelors,6,Spanish,Owned,Social Media,0.63,Urban,Yes,12
798317bd-8259-48fe-a02f-18586df3a888,2025-12-23,CUST-310996,53,Male,Retired,Rural South,2021-04-26,Prepaid,IoT Device,Huawei,Model A,eSIM,No,High,Masters,2,Spanish,Owned,TV Commercial,0.39,Urban,No,24
623ac8a7-57a0-4911-b96b-2e214f463bbc,2026-06-12,CUST-954494,58,Other,Doctor,Houston,2019-02-23,Prepaid,Tablet,Xiaomi,Model A,Physical,No,Medium,PhD,4,German,Owned,Online Ad,0.93,Urban,No,19
06f947a4-a238-4f86-9b0e-fb70ec4cd7f0,2025-11-20,CUST-423172,64,Male,Business Owner,Rural South,2020-10-05,Prepaid,Tablet,Samsung,Model A,eSIM,No,Medium,High School,3,French,Owned,Friend Referral,0.37,Urban,Yes,27
1998e5d7-e5bd-4ed5-b83a-c0da7b3e0a0c,2026-02-25,CUST-918224,22,Female,Doctor,Rural West,2018-08-29,Prepaid,Smartphone,Samsung,Model B,eSIM,No,Low,PhD,5,French,Owned,Retail Store,0.95,Urban,No,30
1eac02e9-94d7-49ec-8273-83fc66016e05,2025-10-31,CUST-389346,26,Other,Engineer,Los Angeles,2021-02-14,Prepaid,Feature Phone,Apple,Model B,eSIM,No,Low,High School,4,English,Owned,Retail Store,0.92,Rural,No,13
a2c0c683-76b7-4a63-b665-0bb64b9253ca,2025-11-14,CUST-453771,68,Other,Engineer,Los Angeles,2023-12-18,Enterprise,Feature Phone,Xiaomi,Model A,eSIM,Yes,Low,Masters,3,French,Owned,Social Media,0.82,Rural,No,33
9e063f46-79cf-4626-ad82-c750698e5401,2026-05-12,CUST-230889,36,Male,Artist,Chicago,2022-02-10,Enterprise,Smartphone,Samsung,Model A,Physical,No,High,Masters,3,Spanish,Owned,TV Commercial,0.92,Urban,No,15
39b3c925-e45b-49b3-baa8-cadf2967b2d0,2025-11-02,CUST-863948,35,Other,Engineer,Houston,2020-07-19,Prepaid,Smartphone,Google,Model A,Physical,Yes,Medium,Masters,5,French,Leased,Retail Store,0.42,Rural,Yes,19
fea5a3c8-9a79-406d-807c-77a3ea86cfa0,2025-12-02,CUST-446712,57,Female,Other,New York,2018-08-24,Postpaid,IoT Device,Apple,Model B,eSIM,No,Low,High School,2,Spanish,Owned,Friend Referral,0.34,Rural,No,22
62dd8826-9905-4583-b93c-626d344238ec,2026-04-24,CUST-539332,31,Other,Business Owner,Rural North,2018-12-29,Postpaid,Feature Phone,OnePlus,Model A,Physical,No,Low,Masters,4,Mandarin,Owned,Friend Referral,0.95,Rural,Yes,26
8070d977-0fc4-4f14-a1f4-542406bc9c28,2026-04-17,CUST-953055,73,Other,Retired,Rural East,2021-11-19,Postpaid,Tablet,OnePlus,Model C,eSIM,No,Low,PhD,6,German,Owned,Social Media,0.92,Urban,No,34
8ebe8934-e949-4196-8924-46916ebb7abb,2026-01-14,CUST-927784,30,Male,Business Owner,Phoenix,2020-08-14,Prepaid,Smartphone,OnePlus,Model B,Physical,No,Low,PhD,6,English,Owned,Social Media,0.89,Rural,No,17
8735d8ee-fbf7-444f-bc7a-496622ac245b,2026-07-13,CUST-366126,74,Female,Artist,New York,2023-08-26,Postpaid,Smartphone,Samsung,Model A,Physical,No,Medium,PhD,5,English,Owned,TV Commercial,0.33,Rural,No,28
5c0d1c62-5300-4bd7-8c5c-c912a0e059e6,2026-06-10,CUST-442708,44,Female,Student,Phoenix,2019-11-28,Postpaid,Tablet,Xiaomi,Model C,Physical,No,Low,High School,1,English,Owned,Online Ad,0.21,Rural,No,31
49dba885-d971-4830-9bf2-9e75efa8d447,2025-09-24,CUST-653296,57,Male,Student,Rural West,2023-02-04,Postpaid,IoT Device,Huawei,Model A,Physical,No,Medium,Bachelors,5,German,Owned,Retail Store,0.12,Rural,No,35
31ad3462-6fe4-4a39-a10d-99d4b1599e1a,2025-12-16,CUST-665368,79,Female,Student,Rural South,2018-02-23,Enterprise,Tablet,Google,Model B,Physical,No,High,High School,6,English,Owned,Retail Store,0.93,Rural,No,29
82196998-a247-4ea2-9d5c-8c1d224d3ee9,2025-08-16,CUST-717244,41,Male,Student,Chicago,2018-07-06,Postpaid,IoT Device,Samsung,Model A,eSIM,No,Low,Bachelors,1,English,Owned,Social Media,0.4,Urban,No,33
5443504e-5af1-4c5b-9bc8-26e80d4229ed,2025-07-30,CUST-659113,46,Other,Artist,Phoenix,2024-12-04,Enterprise,IoT Device,Apple,Model B,Physical,No,Low,PhD,3,German,Owned,TV Commercial,0.32,Urban,No,18
cf0bb4d2-3819-4f48-bd6c-ba1b10825e1e,2025-11-20,CUST-434552,22,Male,Engineer,Los Angeles,2019-01-29,Enterprise,Feature Phone,Samsung,Model C,eSIM,No,High,PhD,3,English,Owned,Retail Store,0.85,Rural,No,19
6fe00ffc-779f-4ebb-bad4-2c3e1c201a0e,2026-04-04,CUST-701338,36,Other,Artist,Houston,2018-12-05,Enterprise,Tablet,OnePlus,Model C,eSIM,No,High,Bachelors,1,English,Owned,Online Ad,0.41,Rural,No,34
04a8b812-1bdb-4545-a545-cbd2ae659db1,2026-07-01,CUST-631008,31,Male,Business Owner,Houston,2020-04-18,Postpaid,IoT Device,Huawei,Model A,Physical,No,Medium,Masters,4,German,Owned,TV Commercial,0.98,Rural,No,31
e1927396-afc2-443f-a7fa-8b79fb055019,2025-10-15,CUST-127361,67,Other,Business Owner,Houston,2019-09-21,Prepaid,Tablet,Apple,Model B,eSIM,No,Medium,Masters,2,English,Leased,Social Media,0.57,Urban,Yes,15
8d282ac0-f3ae-44bc-af83-879c75f9ca31,2026-04-08,CUST-729803,57,Female,Business Owner,Houston,2020-03-29,Postpaid,Smartphone,Xiaomi,Model A,Physical,Yes,Low,PhD,2,French,Owned,TV Commercial,0.73,Urban,No,21
668de952-9bc8-4e25-9f21-a336386988fa,2026-02-02,CUST-112335,28,Other,Business Owner,Rural South,2023-11-24,Prepaid,Smartphone,Google,Model B,Physical,No,High,Masters,6,English,Leased,Friend Referral,0.82,Rural,No,22
79a9e8b6-0e8c-4ac5-be12-edc560a34002,2025-12-18,CUST-664906,18,Female,Retired,New York,2023-07-28,Postpaid,Feature Phone,OnePlus,Model C,eSIM,No,Medium,Masters,6,Spanish,Owned,Social Media,0.25,Urban,Yes,33
76d87765-47e6-411f-b8d0-3047a4403ffa,2025-12-14,CUST-664512,23,Female,Business Owner,Rural East,2020-07-07,Prepaid,Tablet,Xiaomi,Model C,eSIM,No,Low,Masters,4,French,Owned,Retail Store,0.71,Rural,No,21
fea9ec49-7c14-4ed0-bcd6-b21d1b45d23f,2025-08-13,CUST-215366,68,Female,Business Owner,New York,2018-08-09,Prepaid,IoT Device,Xiaomi,Model C,eSIM,Yes,Low,Masters,3,French,Leased,TV Commercial,0.15,Rural,No,15
63a0cc2e-5676-4c35-849d-377d9b404c46,2026-05-22,CUST-876957,33,Other,Business Owner,Phoenix,2020-11-27,Prepaid,Tablet,Apple,Model C,Physical,No,Low,PhD,2,French,Leased,Social Media,0.2,Urban,No,26
42cd0b3a-b9b0-42a1-8ebc-f9a838ea69bc,2026-07-23,CUST-856821,59,Male,Doctor,New York,2018-10-23,Enterprise,Tablet,Xiaomi,Model A,Physical,No,Medium,Masters,4,Spanish,Owned,Friend Referral,0.59,Rural,No,27
39ca22db-ba88-4c4c-82f2-560c064e4c5a,2026-02-21,CUST-446974,31,Male,Student,Los Angeles,2022-08-29,Enterprise,IoT Device,Apple,Model C,eSIM,Yes,Low,High School,4,Spanish,Owned,Friend Referral,0.58,Urban,No,15
5b8d33b9-0dab-4192-96ff-c2804e3669b4,2026-03-16,CUST-243339,73,Other,Doctor,Los Angeles,2022-04-23,Prepaid,Smartphone,Samsung,Model C,eSIM,Yes,High,Bachelors,4,French,Leased,Friend Referral,0.36,Rural,No,29
bc348873-c0fd-4db7-a83a-e29b0a232d3a,2025-11-21,CUST-396831,43,Other,Student,Chicago,2018-07-27,Enterprise,Feature Phone,Samsung,Model C,eSIM,No,Medium,Bachelors,2,Spanish,Owned,TV Commercial,0.44,Rural,No,20
ce1f0584-850a-43f1-9435-20093064bb10,2025-09-10,CUST-712410,54,Female,Retired,Houston,2022-12-26,Enterprise,Smartphone,Xiaomi,Model B,Physical,Yes,Medium,PhD,3,French,Owned,TV Commercial,0.23,Rural,No,35
abb40bae-7745-4ecf-8821-829fa60c1241,2026-04-29,CUST-741461,49,Male,Business Owner,Los Angeles,2019-12-13,Enterprise,Smartphone,Huawei,Model A,Physical,Yes,Medium,Bachelors,3,French,Leased,Retail Store,0.47,Rural,Yes,10
44dcf8b6-546d-4a49-949a-ae1be864c15e,2026-02-22,CUST-904018,32,Other,Business Owner,Los Angeles,2019-01-12,Prepaid,IoT Device,OnePlus,Model A,Physical,No,Medium,Masters,6,French,Leased,Online Ad,0.52,Urban,No,32
4f460843-cb9c-42a3-babc-ce9866198e21,2026-01-10,CUST-635149,67,Female,Doctor,Rural North,2019-03-30,Prepaid,Tablet,Huawei,Model C,eSIM,Yes,Low,Masters,3,English,Owned,Retail Store,0.28,Urban,No,14
5e74a80b-f096-4899-88e4-fe6d6b9b103f,2025-11-12,CUST-212409,24,Other,Other,Houston,2022-06-15,Postpaid,Smartphone,Google,Model C,eSIM,Yes,Low,Bachelors,3,Spanish,Owned,Friend Referral,0.5,Urban,Yes,34
7d4ef1ed-1c95-4bb5-b058-02dc719fe7b7,2026-03-10,CUST-658772,30,Male,Student,Rural South,2021-04-18,Postpaid,Smartphone,OnePlus,Model B,Physical,No,High,Bachelors,3,French,Leased,Social Media,0.43,Urban,No,25
cce9cfee-61ea-4ca1-a8c6-25636060ea54,2026-07-23,CUST-215874,61,Female,Engineer,Houston,2023-09-23,Enterprise,IoT Device,OnePlus,Model C,eSIM,No,Medium,High School,5,German,Owned,Social Media,0.75,Urban,No,7
aed367fe-b713-4f84-8828-9488b1047518,2026-02-01,CUST-603002,49,Female,Retired,Phoenix,2021-11-26,Prepaid,Feature Phone,Xiaomi,Model A,Physical,Yes,Medium,PhD,6,French,Owned,TV Commercial,0.5,Rural,No,34
2cb15ea5-b35d-4019-8a3a-fcad88c47692,2026-06-11,CUST-871846,64,Male,Business Owner,Chicago,2019-09-04,Enterprise,Tablet,Huawei,Model A,eSIM,No,Low,High School,5,Mandarin,Owned,Online Ad,0.78,Urban,No,14
77f17213-e69b-4968-b41d-1da68240f98f,2025-12-02,CUST-524212,72,Male,Student,Phoenix,2023-12-31,Enterprise,Feature Phone,Xiaomi,Model B,Physical,Yes,High,High School,3,Spanish,Owned,Friend Referral,0.5,Rural,No,14
392bbf10-063b-456c-bf48-dd8eab786ceb,2026-05-15,CUST-655098,58,Male,Other,Rural West,2021-08-07,Postpaid,Feature Phone,Xiaomi,Model C,Physical,No,Medium,PhD,6,French,Owned,Retail Store,0.86,Rural,No,24
0b4d7f82-55b0-4d1b-b03e-e85c91bec339,2026-04-16,CUST-641526,23,Other,Business Owner,Rural West,2023-01-18,Enterprise,Smartphone,Apple,Model A,Physical,Yes,Low,High School,2,Spanish,Leased,Online Ad,0.54,Urban,No,26
ddb171ca-9c42-4828-9ac6-5802a4df78b9,2026-07-12,CUST-587983,67,Other,Student,Rural West,2023-11-10,Enterprise,IoT Device,Xiaomi,Model B,Physical,No,Low,PhD,3,Mandarin,Leased,Retail Store,0.74,Rural,No,20
