Record_ID,Date,Customer_ID,Plan_Type,Plan_Tier,Subscription_Status,Monthly_Plan_Cost,Contract_Duration_Months,Auto_Renew_Enabled,Discount_Applied,Number_Ported_from_Another_Operator,Roaming_Enabled,Last_Plan_Change_Date,Add_On_Services_Subscribed,Plan_Customization_Level,Payment_Method,Loyalty_Program_Enrollment,Bundle_Discount_Utilization_Rate,Plan_Downgrade_Upgrade_Frequency,Contract_Early_Termination_Rate,International_Plan_Enrollment_Rate,Subscription_Pause_Requests
fa10305b-ba2b-488a-a6d0-020127b21211,2025-11-01,CUST-660007,Bundled,Premium,Suspended,62.09,18,No,No,No,Yes,2025-08-21,None,Tailored,Mobile Wallet,Yes,0.88,0,3.54,26.17,1
98a1d85a-f89f-432d-9e8d-04d9699e36c0,2025-09-03,CUST-316191,Voice,Family,Cancelled,67.48,34,No,Yes,No,No,2026-05-10,None,Standard,Credit Card,No,0.73,1,0.88,34.31,2
23b2dc85-979a-4dbb-8a7f-937fd54803f8,2025-11-01,CUST-811203,Voice,Premium,Active,144.04,13,Yes,Yes,No,No,2025-12-04,None,Tailored,Credit Card,No,0.67,0,3.99,14.51,2
8aeeabb7-9cb0-4630-8700-a7bb47f092fb,2026-01-29,CUST-151931,Bundled,Enterprise,Suspended,134.96,26,Yes,No,No,No,2026-06-04,Premium Streaming,Tailored,Direct Debit,Yes,0.77,3,2.65,11.17,1
4b5f01e1-b34e-476e-a704-1487477d584f,2025-12-23,CUST-600799,Data,Premium,Suspended,137.87,33,Yes,No,No,No,2026-04-23,None,Tailored,Mobile Wallet,No,0.95,1,0.72,27.63,0
830cb264-c029-4066-9475-fff8a7cb0c24,2025-12-07,CUST-234889,Voice,Family,Suspended,27.36,12,Yes,No,No,No,2026-03-11,Voicemail,Standard,Credit Card,No,0.87,2,2.63,48.68,0
5d883668-b9e8-4e9f-9953-7d7768b521d5,2026-03-03,CUST-236763,Data,Premium,Suspended,58.77,12,Yes,Yes,No,Yes,2026-04-06,None,Standard,Direct Debit,Yes,0.54,0,2.74,45.67,1
278b2e1f-200a-4a6f-ae0e-f616d3f8812a,2025-10-11,CUST-798193,Data,Enterprise,Suspended,93.93,35,No,Yes,No,No,2025-09-06,None,Standard,Credit Card,Yes,0.52,2,1.91,20.55,0
6543571b-e1cd-40ac-baa1-081c7bb44d90,2025-11-17,CUST-275622,Bundled,Family,Cancelled,134.31,30,No,Yes,No,Yes,2026-02-27,Cloud Storage,Standard,Mobile Wallet,Yes,0.79,1,0.67,44.14,1
af661b46-059a-4a3a-8d50-327f8ec966e2,2025-08-16,CUST-307029,Voice,Enterprise,Active,30.53,23,No,No,No,No,2025-08-24,International Calls Pack,Standard,Credit Card,Yes,0.8,2,4.78,40.25,1
d2fa7836-f995-4346-bda5-abd136841beb,2026-05-13,CUST-127584,Voice,Family,Active,40.54,24,No,No,No,No,2026-02-11,Voicemail,Tailored,Mobile Wallet,No,0.84,1,4.65,28.17,2
5c435618-dec5-49a7-ae7d-8d4a62e06566,2025-09-24,CUST-372713,Data,Basic,Cancelled,69.5,20,Yes,No,No,No,2025-09-08,None,Tailored,Mobile Wallet,No,0.93,2,3.41,20.55,1
e460ff8e-8374-4443-b420-955ecd5ec221,2025-12-25,CUST-869363,Voice,Basic,Active,62.61,35,Yes,Yes,No,No,2025-08-25,None,Standard,Direct Debit,Yes,0.57,2,3.73,14.82,1
07703948-4d21-46cf-92b1-2e3e3f891121,2025-11-01,CUST-437004,Voice,Enterprise,Active,144.81,17,Yes,No,No,No,2026-06-25,None,Tailored,Credit Card,Yes,0.99,0,1.26,37.65,0
59395ffe-2158-49a7-9cfe-86fd1b5a1b86,2026-05-08,CUST-506852,Voice,Basic,Active,49.43,30,No,No,No,No,2025-08-25,Cloud Storage,Tailored,Mobile Wallet,Yes,0.72,3,2.43,48.93,1
fa2ca98c-519d-4645-a8b9-714cdbac34bc,2026-01-06,CUST-670680,Voice,Enterprise,Cancelled,102.81,33,Yes,Yes,No,Yes,2026-06-05,Cloud Storage,Standard,Direct Debit,No,0.64,2,3.73,38.73,1
5c3b87bb-fbd8-4d2c-be30-9df2ff028ad7,2025-12-05,CUST-757385,Bundled,Basic,Suspended,125.38,20,Yes,No,No,No,2026-03-06,None,Standard,Credit Card,No,0.82,2,3.72,33.7,2
0e0c3bd1-8e67-4d58-8bd0-edaa5898e246,2026-03-22,CUST-989318,Voice,Basic,Suspended,123.15,24,No,No,No,Yes,2026-04-08,Premium Streaming,Standard,Direct Debit,No,0.98,2,4.75,36.7,2
3aa9dc9f-daae-4a88-9c64-ca48f8beef97,2025-10-09,CUST-859851,Voice,Enterprise,Suspended,145.95,14,No,Yes,No,No,2026-07-08,None,Standard,Credit Card,Yes,0.86,2,0.52,43.24,0
c4ec44d1-9445-47f9-8c04-d9c5e5320261,2026-04-08,CUST-858858,Voice,Basic,Active,80.67,33,Yes,Yes,No,No,2026-07-05,Premium Streaming,Standard,Mobile Wallet,Yes,0.5,3,2.06,8.51,0
d031d02d-2248-43f8-afc0-772355c828bc,2026-04-12,CUST-279653,Voice,Family,Cancelled,145.13,30,Yes,No,No,No,2026-05-11,Premium Streaming,Tailored,Direct Debit,Yes,0.74,2,3.78,24.87,0
8eb15c5b-20ce-42a3-86f3-b6a4090105e6,2025-10-22,CUST-563294,Voice,Enterprise,Suspended,26.4,36,Yes,No,No,No,2025-09-28,Voicemail,Tailored,Mobile Wallet,Yes,0.9,1,3.55,29.83,1
d7caa7d6-2b00-4190-b99b-bbc2440486e7,2026-01-07,CUST-812508,Data,Basic,Cancelled,48.35,28,No,Yes,No,No,2026-01-14,None,Tailored,Direct Debit,No,0.68,1,2.92,6.36,1
d0510685-01ea-42dc-8d33-7dfd874ba23c,2026-02-09,CUST-601636,Data,Premium,Active,146.71,17,Yes,Yes,No,Yes,2026-07-01,None,Standard,Credit Card,Yes,0.93,2,1.47,13.13,1
0eb375f1-fcb2-4a1f-aeae-e8d81a7986af,2025-10-24,CUST-434318,Voice,Enterprise,Suspended,32.46,32,Yes,No,No,No,2025-10-11,None,Standard,Credit Card,Yes,0.97,2,2.88,48.07,1
1dc2b6e7-a8d3-48cd-927f-9c54ab87269d,2025-10-06,CUST-575538,Data,Premium,Cancelled,52.54,18,Yes,Yes,No,Yes,2026-07-22,None,Tailored,Credit Card,No,0.62,2,3.7,36.4,2
8930ba72-6453-44d6-8426-6efd7b6b73a9,2026-02-19,CUST-734365,Voice,Enterprise,Cancelled,51.59,26,No,No,Yes,Yes,2025-10-07,Premium Streaming,Tailored,Direct Debit,Yes,0.97,2,4.48,9.93,2
33a09200-9cd8-49f6-8adc-64b9fe9727fc,2025-10-17,CUST-457785,Bundled,Basic,Cancelled,36.06,23,Yes,No,No,Yes,2025-08-23,None,Tailored,Mobile Wallet,Yes,0.81,1,3.75,6.25,1
a480d989-7ee3-4853-93a1-4f6bce423b8d,2025-09-09,CUST-431542,Bundled,Basic,Cancelled,44.3,20,No,No,No,No,2026-03-24,None,Tailored,Credit Card,No,0.65,3,5,37.43,0
313d72c5-ce3a-427f-8760-1bf54fde541d,2026-07-09,CUST-869360,Bundled,Enterprise,Suspended,121.39,25,Yes,Yes,No,No,2026-06-15,None,Standard,Credit Card,No,0.97,2,0.89,16.44,2
4ee3a763-cb2c-42da-aa3c-49dab94595d0,2025-08-20,CUST-388867,Voice,Family,Cancelled,100.9,34,Yes,Yes,No,No,2025-08-12,None,Tailored,Mobile Wallet,No,0.62,3,0.93,22.3,0
c0734484-8d8a-49de-986f-9080c556c60a,2026-04-29,CUST-289650,Voice,Premium,Cancelled,35.06,31,Yes,Yes,No,Yes,2025-10-08,Cloud Storage,Tailored,Mobile Wallet,Yes,0.61,2,0.71,9.93,0
668db939-69d7-4f12-8e63-85ac1b8c2e77,2026-07-19,CUST-299283,Data,Enterprise,Active,118.96,25,Yes,No,Yes,No,2026-04-02,Premium Streaming,Tailored,Direct Debit,No,0.81,2,1.39,10.69,2
793f3c78-b1e4-43cb-aa3c-b179b4b669bd,2026-06-06,CUST-948680,Data,Enterprise,Active,144.93,18,Yes,Yes,No,No,2025-08-30,None,Tailored,Credit Card,No,0.98,3,3.31,30.48,2
df39ae32-86a8-4be7-93d0-1cf0d78f92d9,2025-09-23,CUST-880682,Voice,Premium,Active,143.98,33,Yes,No,No,No,2025-08-19,None,Standard,Mobile Wallet,Yes,0.89,0,4.5,26.3,2
c577a089-12a0-43ed-8850-230a66d66266,2025-09-11,CUST-373191,Bundled,Family,Active,56.87,34,Yes,No,Yes,Yes,2025-08-07,Voicemail,Standard,Mobile Wallet,No,0.64,1,2.62,10.62,1
2a6aa318-55a6-4a62-9f14-af93b6446530,2026-05-10,CUST-794366,Bundled,Premium,Cancelled,94.72,21,Yes,No,No,No,2026-03-01,None,Tailored,Mobile Wallet,Yes,0.56,2,4.41,14.5,2
8157285b-2f88-4f21-9d7c-b86b918a3ebb,2025-12-25,CUST-579119,Bundled,Basic,Suspended,23.23,28,Yes,No,No,No,2026-06-16,None,Standard,Credit Card,No,0.66,0,2.48,45.69,1
9711a64f-98c6-4b2d-8435-d79fa5b19157,2025-11-17,CUST-424771,Data,Basic,Active,54.29,14,Yes,No,No,No,2025-09-14,Cloud Storage,Standard,Mobile Wallet,Yes,0.67,2,1.12,47.54,1
1bbbb000-ff0b-484e-ad40-f69e7530a43c,2026-05-12,CUST-412501,Bundled,Enterprise,Cancelled,82.75,31,Yes,Yes,No,No,2026-01-19,None,Standard,Direct Debit,Yes,0.83,1,3.77,25.19,1
799a84c4-9fb1-475e-97b0-2ca7ac1466ee,2025-09-03,CUST-913565,Voice,Basic,Suspended,67.54,32,No,Yes,No,No,2025-12-13,Cloud Storage,Standard,Mobile Wallet,Yes,0.87,2,1.37,48.56,1
9d471369-8636-4b2c-a889-12e168e45b1f,2025-07-29,CUST-936049,Voice,Family,Cancelled,108.27,26,No,Yes,No,No,2026-06-09,None,Tailored,Credit Card,Yes,0.94,2,2.67,28.52,2
ff196108-5d56-4bec-949d-efcea8ebe933,2026-03-19,CUST-818719,Data,Family,Cancelled,71.25,34,Yes,Yes,Yes,No,2026-01-06,None,Tailored,Credit Card,No,1,2,1.19,7.12,1
5df65fd1-c126-43eb-b97d-f09e528ec0e9,2026-04-14,CUST-526039,Bundled,Enterprise,Active,133.09,20,Yes,No,No,No,2025-10-06,International Calls Pack,Standard,Credit Card,Yes,0.9,3,3.77,49.03,1
ffa418cf-6f1e-49e6-84ef-5e6d580a71e8,2026-05-27,CUST-563269,Bundled,Family,Active,96.02,31,Yes,Yes,No,No,2026-03-13,Cloud Storage,Standard,Mobile Wallet,Yes,0.81,2,2.54,47.07,2
404f70a1-4b9f-49f9-88c9-78d769fbe5b2,2025-09-20,CUST-667168,Voice,Enterprise,Cancelled,26.24,27,No,No,No,No,2025-12-27,None,Standard,Mobile Wallet,Yes,0.54,3,2.51,19.14,0
16a3242d-5cb9-4a42-9435-6ed29efe4b02,2025-08-26,CUST-802947,Data,Family,Suspended,71.21,14,Yes,No,Yes,No,2025-11-05,None,Tailored,Credit Card,Yes,0.95,1,3.07,21.79,2
bc3cd9e2-6cd1-4a9d-ba6c-3dc0928757e1,2025-10-07,CUST-961249,Voice,Family,Suspended,30.38,26,Yes,No,No,No,2025-10-16,None,Tailored,Direct Debit,Yes,0.96,3,4.53,14.07,0
435403cf-da1c-4a76-9f78-14e86cbcb7fb,2026-05-20,CUST-285724,Data,Enterprise,Suspended,82.65,15,No,Yes,No,No,2025-09-06,None,Tailored,Direct Debit,No,0.77,2,3.57,44.58,2
8868c897-7121-46ec-af60-e39c125392cc,2026-04-07,CUST-309844,Data,Premium,Cancelled,60.26,20,Yes,No,No,Yes,2026-07-19,Premium Streaming,Tailored,Credit Card,No,0.94,1,3.2,12.37,0
0c6c6e33-69c2-42c1-b96a-404e4f1b93e7,2026-02-17,CUST-752503,Bundled,Premium,Cancelled,37.62,28,No,Yes,No,Yes,2026-03-14,International Calls Pack,Standard,Mobile Wallet,No,0.53,2,3.7,33.02,1
c034bc1f-1b09-41bb-8f0a-32ec2e0420ef,2026-02-02,CUST-582388,Data,Premium,Suspended,58.53,32,Yes,Yes,No,No,2026-04-21,Voicemail,Tailored,Mobile Wallet,Yes,0.71,0,0.47,49.33,2
af6783e6-85ef-4472-900a-65f7a016de1c,2025-12-11,CUST-255647,Voice,Family,Suspended,79.05,20,No,No,No,No,2026-01-07,Voicemail,Standard,Direct Debit,No,0.94,2,2.69,38.31,2
d673143e-8c2d-469c-b8d9-ec5620c04cfd,2026-02-04,CUST-253399,Voice,Family,Active,108.02,19,No,No,No,No,2025-09-02,International Calls Pack,Standard,Direct Debit,No,0.56,3,4.7,25.2,1
c9432f79-9020-4a0e-b492-239ac2957ad0,2025-09-27,CUST-302533,Data,Premium,Cancelled,80.07,21,Yes,Yes,No,Yes,2025-10-09,None,Standard,Mobile Wallet,Yes,1,2,0.48,45.56,1
1a50fab0-688a-49ab-bf3d-2a9711d6d895,2026-04-16,CUST-669879,Data,Premium,Suspended,46.22,24,Yes,No,Yes,No,2025-09-08,Voicemail,Standard,Mobile Wallet,No,0.65,0,3.93,35.31,1
9b66d7aa-1234-4b9e-8637-086037414f23,2025-10-19,CUST-945656,Bundled,Family,Cancelled,76.45,22,Yes,No,No,No,2026-06-05,None,Tailored,Credit Card,No,0.82,2,0.71,27.48,2
c825ef6a-ad51-4acf-a96f-b6d6c6c1dea0,2026-05-14,CUST-335619,Bundled,Basic,Suspended,148.18,14,Yes,Yes,No,Yes,2026-05-19,Cloud Storage,Tailored,Direct Debit,No,0.74,0,2.8,15.45,1
3d98163e-a0ee-454b-982c-c1d1a7d53b26,2025-12-10,CUST-227945,Bundled,Premium,Active,106.29,17,No,No,No,No,2026-05-20,Voicemail,Standard,Credit Card,No,0.58,2,3.9,21.79,0
76d6bf8d-9a64-419b-aeeb-97b49b553e26,2026-02-01,CUST-310848,Bundled,Family,Active,20.24,21,No,Yes,No,No,2026-03-29,Voicemail,Standard,Direct Debit,Yes,0.76,0,4.05,48.74,1
91315334-bc9c-4e86-9e4d-b7bf2b6eae53,2026-07-14,CUST-106409,Data,Premium,Cancelled,56.66,27,Yes,Yes,No,Yes,2026-02-02,Premium Streaming,Standard,Credit Card,Yes,0.81,0,0.49,46.84,2
49457f66-f9aa-4cd8-9f45-8053f4bca8d6,2026-03-15,CUST-308647,Voice,Basic,Cancelled,51.17,35,Yes,Yes,No,No,2026-04-28,Premium Streaming,Tailored,Direct Debit,Yes,0.63,2,2.34,16.94,2
970339a1-ab71-4e48-9788-0530a8f6a7c7,2026-02-23,CUST-743923,Bundled,Basic,Active,95.99,21,Yes,No,No,No,2026-07-21,None,Tailored,Direct Debit,Yes,0.95,1,2.71,14.89,0
036c6f61-de34-496a-9ae9-31f1bd761dd5,2025-09-20,CUST-281941,Bundled,Basic,Active,87.24,24,Yes,No,No,No,2026-01-27,Voicemail,Tailored,Direct Debit,Yes,0.65,2,0.98,24.01,1
35ff14c8-1dc4-45fd-a468-3133ab79c95f,2026-02-15,CUST-636812,Data,Family,Cancelled,60.42,25,Yes,No,No,Yes,2026-05-27,None,Tailored,Mobile Wallet,Yes,0.99,1,4.42,44.32,1
b8bf6009-0e24-438e-ab61-587cf8d53dbb,2026-02-11,CUST-810593,Voice,Enterprise,Active,83.12,27,Yes,No,No,Yes,2026-01-15,None,Standard,Credit Card,No,0.7,1,3.72,12.42,1
2ce9b1b6-729e-4f93-8b7d-8f2595069572,2026-05-01,CUST-562539,Bundled,Family,Cancelled,22.86,23,Yes,No,No,No,2026-01-19,International Calls Pack,Standard,Mobile Wallet,Yes,0.71,1,2.48,26.48,2
f25c8981-75c3-4fba-a7a5-542b678baaeb,2025-10-29,CUST-528744,Data,Basic,Active,69.98,13,Yes,No,Yes,No,2026-06-25,None,Standard,Direct Debit,Yes,0.66,0,0.28,19.45,0
7fa00fea-6f7d-4266-ab04-d92f07bea0bb,2026-06-01,CUST-983977,Voice,Enterprise,Active,141.34,33,Yes,No,No,Yes,2025-10-25,None,Tailored,Direct Debit,No,0.77,1,1.26,35.74,0
6452eb84-c835-485a-b790-6fa6d7a156da,2026-07-09,CUST-331216,Bundled,Basic,Suspended,102.11,18,No,No,No,No,2025-10-25,None,Standard,Credit Card,Yes,0.52,1,4.33,8.88,0
15a23389-6cf0-4362-aba7-809396ea237f,2026-02-27,CUST-678639,Voice,Basic,Suspended,146.95,30,Yes,No,No,No,2025-10-21,Premium Streaming,Standard,Direct Debit,Yes,0.65,1,3.21,22.22,1
53e74075-b8a6-476d-aab8-ee8e3e002254,2026-01-06,CUST-557323,Voice,Premium,Active,108.5,23,No,No,Yes,No,2025-08-31,None,Tailored,Mobile Wallet,Yes,0.87,1,0.11,13.93,1
72643220-88bb-477e-bbfb-073c1273de2b,2025-08-22,CUST-440838,Data,Family,Suspended,26.91,27,Yes,No,No,No,2026-02-19,None,Tailored,Credit Card,No,0.68,1,3.57,40,1
8a3bbce0-6ffb-45ab-8d69-20c95fecd4bc,2025-09-21,CUST-530786,Voice,Premium,Cancelled,100.82,25,No,No,No,No,2025-08-31,Cloud Storage,Standard,Mobile Wallet,No,0.67,2,2.89,23.13,0
d5063ab4-74b4-4ee3-a9ef-5f0fa8aa8cbc,2026-06-03,CUST-867678,Data,Basic,Suspended,45.32,22,No,No,No,No,2025-08-05,International Calls Pack,Standard,Mobile Wallet,Yes,0.97,3,4.79,13.72,2
faaa6f2d-9c47-462e-8dcf-fb42ab79f40a,2026-06-23,CUST-145379,Data,Family,Cancelled,119.65,25,No,Yes,No,Yes,2025-10-28,Premium Streaming,Tailored,Mobile Wallet,Yes,0.94,2,3.39,28.84,2
74586458-9828-4d4d-8b08-803d1e8c063b,2026-03-05,CUST-280790,Bundled,Premium,Active,37.15,14,Yes,No,No,No,2026-03-15,None,Tailored,Mobile Wallet,No,0.99,2,0.64,18.55,1
5834e7c0-369f-4a48-af7b-ae6c33e975e1,2025-12-01,CUST-482705,Data,Enterprise,Cancelled,91.84,24,Yes,No,No,No,2026-02-05,Voicemail,Tailored,Credit Card,Yes,0.9,0,1.69,7.34,1
42b77072-7bc8-4d95-ab99-404228b842ed,2026-01-16,CUST-605126,Data,Enterprise,Active,122.01,27,Yes,Yes,No,No,2025-12-15,Voicemail,Standard,Credit Card,Yes,0.92,2,0.33,19.62,1
4fc0b538-6bc7-49ad-8640-9f959b26e7ac,2025-12-13,CUST-892169,Voice,Family,Cancelled,109.81,23,Yes,Yes,No,No,2025-12-28,None,Tailored,Direct Debit,Yes,0.9,3,1.66,38.4,1
e59e66d5-bb16-4933-adae-e925bd2f5d25,2026-07-19,CUST-666639,Voice,Premium,Cancelled,118.1,20,No,No,No,No,2026-06-11,None,Standard,Direct Debit,No,0.95,1,2,18.02,0
bce2eb10-5ceb-4365-b393-5bf91a8e79e0,2025-12-05,CUST-474877,Data,Family,Suspended,72.66,15,Yes,No,Yes,No,2026-05-19,International Calls Pack,Standard,Direct Debit,Yes,0.6,2,4.74,19.06,1
2f7aaa30-1b9a-4609-8118-30a78bbfeb29,2026-07-12,CUST-327531,Data,Enterprise,Active,112.19,35,Yes,Yes,No,Yes,2026-07-11,None,Tailored,Credit Card,Yes,0.72,3,3.51,13.41,1
328701ed-0738-41a5-b6f7-2fa7ebd88646,2026-06-01,CUST-816789,Bundled,Enterprise,Cancelled,30.21,27,Yes,Yes,No,No,2026-04-30,None,Standard,Credit Card,Yes,0.84,3,1.96,33.47,2
c5c8b036-44b3-45bd-9a91-cc4c4441538a,2026-02-24,CUST-538250,Voice,Enterprise,Cancelled,40.64,31,Yes,Yes,No,No,2026-07-04,None,Standard,Mobile Wallet,No,0.63,1,3.75,30.82,0
5ca47a12-a3ef-4be9-93dc-5c38960087a4,2025-07-31,CUST-574002,Voice,Family,Cancelled,144.09,32,Yes,No,No,No,2026-04-12,None,Tailored,Credit Card,Yes,0.87,1,2.94,9.37,1
ac092fab-6419-42bc-b43a-6e97e4093837,2025-09-20,CUST-582985,Voice,Basic,Suspended,137.81,35,Yes,No,Yes,No,2026-03-17,None,Tailored,Mobile Wallet,Yes,0.96,0,2.01,42.32,0
9d219c69-e7f8-4a65-a674-16cf1dce28ed,2026-01-20,CUST-571558,Data,Basic,Cancelled,85.3,12,Yes,Yes,Yes,Yes,2025-08-18,None,Standard,Direct Debit,No,0.84,2,2.39,12.2,0
5153f4c4-26b8-41a8-806f-956102ebca4a,2026-01-15,CUST-986698,Data,Enterprise,Active,44.97,27,Yes,Yes,No,No,2026-07-18,Voicemail,Tailored,Mobile Wallet,Yes,0.96,1,3.54,16.2,1
0cd7d6dc-72cc-4175-94bf-8bebf36ab88d,2026-01-30,CUST-192618,Bundled,Basic,Cancelled,35.23,32,Yes,No,No,No,2025-10-03,Premium Streaming,Standard,Mobile Wallet,No,1,3,4.98,6.43,2
b7972151-8702-4e44-aab3-6d1fac6ca5b0,2026-03-15,CUST-503322,Data,Premium,Active,79.61,26,Yes,No,No,No,2026-04-09,Voicemail,Standard,Mobile Wallet,Yes,0.73,1,3.79,17.2,1
dd4731ee-01e2-4062-a28c-d627f4284ef4,2026-05-21,CUST-597603,Bundled,Family,Active,133.84,32,Yes,Yes,Yes,No,2026-04-24,Cloud Storage,Tailored,Mobile Wallet,Yes,0.67,2,1.9,47.99,0
6e84f4a1-4cc1-4a93-953a-8aab4b503290,2026-07-20,CUST-192377,Bundled,Enterprise,Suspended,110.44,15,Yes,No,No,No,2026-05-22,Premium Streaming,Tailored,Mobile Wallet,No,0.97,3,4.7,16.03,0
8794f44d-f94c-485a-9294-318bd4d52b3a,2026-06-26,CUST-813390,Voice,Family,Active,72.81,29,Yes,No,No,No,2025-08-06,None,Tailored,Credit Card,No,0.61,1,3.69,42.9,1
ff57c92f-daa8-4afe-9450-7f004338bf8b,2026-01-11,CUST-754598,Data,Family,Suspended,25.97,25,Yes,No,No,No,2026-06-30,None,Standard,Credit Card,No,0.97,2,4.26,6.45,0
3e6e599e-5869-46c5-a83f-dec0ea038087,2025-09-19,CUST-435682,Data,Enterprise,Suspended,122.1,14,No,Yes,No,No,2026-04-22,International Calls Pack,Tailored,Mobile Wallet,Yes,0.99,0,1.32,25.51,1
382fa995-bca4-4ac4-8700-57ce5e0d84cc,2026-06-03,CUST-309560,Bundled,Premium,Cancelled,86.89,17,Yes,Yes,No,Yes,2026-05-17,None,Standard,Credit Card,Yes,0.95,1,4.61,23.2,0
20de9a64-9a19-49ff-ad3a-69815c78b8f4,2026-02-07,CUST-164622,Voice,Premium,Cancelled,46.99,17,Yes,Yes,Yes,No,2025-11-15,None,Tailored,Mobile Wallet,Yes,0.96,2,2.4,28.16,0
27c2d31d-07a8-4ccf-9749-81b7e5f4d318,2025-09-02,CUST-943868,Data,Enterprise,Suspended,104.81,18,Yes,No,No,No,2025-08-08,International Calls Pack,Tailored,Direct Debit,No,0.65,1,3.98,11.94,0
c277dbf6-bfd3-4ff8-85e1-09cd43b50b48,2025-09-07,CUST-700625,Data,Premium,Active,94.8,23,Yes,No,No,Yes,2026-02-02,None,Standard,Mobile Wallet,Yes,0.74,1,3.79,46.74,1
b8d216c9-12a7-472b-9193-70070dc3c7ed,2026-04-10,CUST-923507,Data,Premium,Cancelled,79.65,32,Yes,No,No,No,2026-01-22,International Calls Pack,Standard,Mobile Wallet,Yes,0.77,1,4.35,37.24,2
66924359-1c42-416c-9ba0-602caef153ba,2026-05-24,CUST-454861,Bundled,Enterprise,Suspended,41.47,18,Yes,Yes,No,No,2026-03-20,None,Standard,Direct Debit,Yes,0.57,1,4.44,35.17,2
b9942865-7dbf-49c7-8b7d-1f56791c709a,2025-08-21,CUST-323116,Data,Family,Cancelled,148.65,20,No,No,No,No,2026-04-24,Voicemail,Tailored,Direct Debit,Yes,0.66,2,0.76,38.53,1
6fb3cc6a-ce3c-4b7f-a864-59e097238de5,2026-05-03,CUST-155303,Voice,Enterprise,Active,104.93,34,Yes,Yes,No,Yes,2025-08-19,Cloud Storage,Standard,Credit Card,No,0.53,1,4.65,13.98,0
3ddf07b6-9c33-45ff-819b-e7e61e1aab2a,2026-04-29,CUST-265148,Voice,Enterprise,Active,137.51,30,No,Yes,No,Yes,2025-08-31,Premium Streaming,Standard,Mobile Wallet,No,0.99,2,2.31,36.13,1
18e70f6c-4ae2-4ab3-9b1a-68c8541a8cd4,2025-10-26,CUST-438691,Bundled,Enterprise,Cancelled,40.78,29,Yes,No,No,Yes,2025-11-26,Voicemail,Tailored,Mobile Wallet,Yes,0.51,1,4.24,37.41,1
3a65ec7e-c439-4fdb-a441-f581f6477a4a,2025-08-21,CUST-398939,Bundled,Basic,Cancelled,137.27,28,Yes,Yes,No,No,2026-06-13,None,Tailored,Mobile Wallet,Yes,0.75,2,3.32,13.33,0
8766bec1-0ccd-41f6-9dec-47915f5c3012,2026-03-20,CUST-518187,Voice,Enterprise,Suspended,92.65,30,No,Yes,No,No,2026-04-05,None,Tailored,Credit Card,Yes,0.65,3,3.96,13.65,1
60d901ee-6de2-4554-befb-63215813a684,2026-03-24,CUST-855795,Voice,Premium,Suspended,95.43,16,Yes,Yes,No,No,2025-08-12,None,Standard,Credit Card,Yes,0.95,1,1.78,17.56,1
8ed072e5-7790-4e0a-946a-47ce6b11c473,2026-04-01,CUST-944275,Data,Family,Suspended,65.85,18,Yes,No,No,No,2026-07-13,Voicemail,Standard,Mobile Wallet,Yes,0.76,2,2.04,33.56,0
81beeb54-8748-4862-be50-5dc61bc2aa34,2026-01-10,CUST-605224,Data,Premium,Suspended,35.98,17,Yes,Yes,No,No,2026-04-12,International Calls Pack,Tailored,Mobile Wallet,No,0.74,1,0.72,44.97,0
a3f1b57a-d5b8-45d3-9d44-4c7bc39119d4,2026-03-27,CUST-747550,Bundled,Family,Suspended,42.29,30,Yes,Yes,No,No,2025-12-17,None,Tailored,Direct Debit,Yes,0.83,0,1.78,10.69,0
54824358-9b37-459d-948c-03abb6ab9630,2025-09-06,CUST-134014,Data,Enterprise,Suspended,87.28,35,Yes,No,No,Yes,2026-02-06,Voicemail,Tailored,Mobile Wallet,Yes,0.83,2,2.85,5.63,0
d4c633a5-a0c5-45df-a7ab-6f29d84fa1fe,2025-12-25,CUST-531270,Data,Family,Cancelled,66.88,20,No,No,No,No,2026-04-25,None,Standard,Mobile Wallet,No,0.54,1,2.78,41.22,1
ca5f4eaf-044b-4a4b-a5ae-7321dabe3d4c,2025-12-27,CUST-133993,Voice,Enterprise,Cancelled,114.8,20,Yes,No,No,Yes,2025-11-15,None,Standard,Mobile Wallet,No,0.96,3,2,15.38,2
198df744-6953-4a76-9869-02818d85edc8,2025-12-25,CUST-665379,Bundled,Premium,Cancelled,140.88,21,Yes,No,No,No,2026-06-15,None,Standard,Mobile Wallet,No,0.8,1,2.91,37,1
64dbabeb-7d36-45d5-9199-c2bc6c29397f,2026-04-04,CUST-571911,Voice,Family,Active,100.7,26,Yes,No,No,No,2025-10-23,International Calls Pack,Standard,Direct Debit,Yes,0.61,3,3.52,38.03,1
cc4e5e1f-14a9-4d95-8248-f8a9adbbe618,2026-02-23,CUST-936508,Data,Basic,Cancelled,119.61,18,Yes,No,No,No,2025-08-19,International Calls Pack,Standard,Direct Debit,Yes,0.77,1,1.25,31.61,1
fcf69041-c6c2-49eb-a1d4-928af174a62f,2025-10-14,CUST-632565,Data,Family,Suspended,32.07,18,Yes,No,No,No,2025-10-25,Cloud Storage,Tailored,Credit Card,No,0.53,3,3.23,48.6,1
7823aa8e-d7d0-46d1-b940-cd1ff27c807d,2025-12-23,CUST-151249,Data,Enterprise,Active,61.92,18,No,Yes,No,No,2026-01-13,None,Standard,Mobile Wallet,Yes,0.81,3,1.39,37.85,1
