Record_ID,Date,Customer_ID,Churn_Probability_Score,Churned_in_Last_12_Months,Retention_Campaign_Target,Downgrade_Upgrade_History,Call_to_Competitor_Network_Count,Win_back_Success_Rate,Contract_Renewal_Rate,Reasons_for_Churn_Categorical,Reactivation_Rate,Average_Tenure_in_Months,Churn_Prediction_Model_Accuracy,Retention_Offer_Acceptance_Rate,Competitor_Switch_Rate,Churn_by_Plan_Type,Retention_Cost_per_Customer,Customer_Re_Engagement_Rate,Early_Churn_Rate_within_first_90_days,Loyalty_Program_Impact_on_Retention,Churn_by_Region
daa015d4-93de-4596-b631-c0a79ef41c3c,2026-05-10,CUST-540168,0.74,No,Yes,None,1,10.41,78.01,N/A,13.71,62,81.3,47.89,2.93,Bundled,17.06,21.09,11.91,0.2,East
66e673cd-c901-44cd-b584-4dfb47db7280,2025-09-02,CUST-951946,0.75,No,Yes,None,2,35.49,81.08,N/A,10.54,53,73.96,21.78,3.98,Voice,5.23,19.68,9.1,0.34,East
31835a73-d097-47de-98a2-574150f56e84,2025-10-03,CUST-971545,0.95,No,No,Upgrade,4,35.54,86.03,N/A,14.38,70,76.53,55.29,6.61,Voice,15.26,25.21,12.77,0.37,South
46bbc80b-5980-43d2-ad85-41cc10d40900,2025-07-25,CUST-428901,0.91,No,No,Downgrade,3,12.39,85.31,N/A,17.36,65,89.95,30.02,7.85,Bundled,39.16,44.21,14.21,0.27,North
2df631db-79cb-4c15-9b75-cbfa83d65131,2026-01-16,CUST-386336,0.71,No,No,Downgrade,3,25.37,60.56,N/A,19.36,62,89.61,59.54,1.12,Voice,17.28,41.96,1.02,0.21,East
ac1a1e87-6b33-41a4-a43f-e740e57ccb1c,2026-03-25,CUST-261721,0.65,No,No,Downgrade,4,33.39,87.15,N/A,6.53,13,70.01,24.77,9.06,Bundled,24.17,23.65,7.56,0.18,East
7ca58f74-9598-4703-9d09-16f46364a75a,2025-08-02,CUST-226675,0.77,No,Yes,None,1,33.2,63.61,N/A,7.88,8,92.83,43.3,7.4,Data,44.89,34.01,1.64,0.2,South
06767710-2e4a-4d4b-8dbb-f331981ca117,2026-03-07,CUST-565851,0.78,No,Yes,Downgrade,2,37.9,88.38,N/A,6.74,30,84.15,45.61,5.58,Voice,13.77,13.32,11.97,0.28,South
717ee668-b5bd-446a-8439-edd811003d9b,2025-11-15,CUST-720965,1,No,Yes,Upgrade,2,35.26,89.14,N/A,13.78,57,90.9,27.22,2.51,Voice,26.18,38.99,3.74,0.22,East
d8db4ac6-889e-422f-a5a8-fb72740eec0e,2025-10-15,CUST-625956,0.82,No,Yes,Downgrade,1,36.5,71.69,N/A,16.42,40,88.38,28.36,1.69,Voice,16.38,37.46,1.25,0.45,South
c3db00ee-e5b7-49c0-a2bb-b16fede9f14a,2026-02-17,CUST-842563,0.01,No,No,Downgrade,4,35.04,88.5,N/A,14.2,59,87.55,21.43,4.13,Bundled,35.97,17.97,3.74,0.48,East
03fe8e28-b748-4518-bac0-13fd7cced8bd,2026-03-13,CUST-741558,0.23,No,Yes,Downgrade,0,39.57,79.14,N/A,11.62,71,80.17,47.19,1.63,Voice,25.02,40.81,2.76,0.22,South
380168aa-de4d-4919-86de-eff4c3bb82c8,2026-05-16,CUST-217399,0.1,Yes,Yes,None,1,12.19,88.56,Customer Service,16.93,62,74.92,23.72,4.74,Voice,7.62,49.03,10.72,0.33,West
6e69e98b-b63e-463c-bc44-a09665088f4f,2025-10-04,CUST-332862,0.73,No,No,None,3,26.94,62.15,N/A,16.03,10,79.13,37.16,3.64,Voice,44.7,41.74,13.47,0.47,East
1c338260-ed5e-453c-82e0-276548c12951,2026-04-22,CUST-403213,0.33,No,No,None,4,25.52,85.72,N/A,11.29,66,86.98,47.53,8.82,Bundled,17.16,36.3,4.69,0.29,South
61bb349e-7968-457d-a5d6-bdffe4ea5074,2025-12-05,CUST-167279,0.16,No,No,None,4,31.74,77.13,N/A,12.32,46,77.44,42.54,2.63,Voice,38.37,10.87,6.16,0.39,North
689516c5-8d3b-4479-8499-20b717605889,2025-12-27,CUST-677408,0.65,No,No,Upgrade,1,29.86,89.83,N/A,6.94,21,85.66,42.44,5.56,Bundled,23.92,33.24,4.89,0.3,South
bef76153-ce3d-4792-b7b8-1e4fef7339e5,2026-06-18,CUST-172059,0.17,No,No,Downgrade,4,17.94,87.54,N/A,12.08,12,72.68,20.3,2.09,Bundled,17.82,45.04,12.79,0.33,East
e3ddd4f3-b8d4-49e1-a026-1a8632845536,2025-09-25,CUST-419493,0.34,No,No,None,2,35.12,86.61,N/A,6.88,20,77.72,53.32,1.96,Bundled,20.34,19.21,3.33,0.33,South
37fb4d3f-d3f1-4d16-b2b3-9f1876b81a47,2026-03-24,CUST-500424,0.17,No,Yes,Downgrade,5,24.14,89.35,N/A,14.49,64,86.61,35.73,7.42,Bundled,24.56,44.08,11.5,0.15,West
ef94e594-0e56-4f2b-a839-7570b20b0216,2026-02-08,CUST-829014,0.11,No,No,None,1,35.83,78.31,N/A,7.05,42,92.17,57.35,9.43,Voice,18.17,37.26,13.74,0.23,North
caa11ed5-3027-48be-b446-45cd58bcec66,2025-09-08,CUST-343007,0.94,Yes,Yes,Downgrade,4,38.18,82.93,Customer Service,14.34,71,81.56,49.77,1.01,Voice,6.55,21.53,13.64,0.4,East
b3448b13-b0b0-480f-879e-88b982e02cb6,2025-12-24,CUST-976443,0.64,No,No,Upgrade,2,32.78,85.05,N/A,15,65,72.09,30.55,8.08,Voice,15.56,20.87,11.17,0.28,North
285772ec-c028-4745-b996-404750e56393,2025-08-13,CUST-227813,0.82,No,No,Downgrade,1,25.36,79.14,N/A,13.1,9,90.76,54.79,7.67,Voice,10.79,29.8,9.98,0.4,North
7a839688-58e5-4ba1-927c-508ebccac6de,2026-01-15,CUST-356868,0.92,No,No,Upgrade,1,25.2,61.48,N/A,10.42,40,78.26,56.64,7.52,Voice,35.39,42.85,3.65,0.35,North
291b168d-7538-4a21-a536-332d396cea4c,2025-09-20,CUST-617571,0.38,No,No,Downgrade,3,29.37,75.37,N/A,10.05,28,91.65,35,4.15,Bundled,25.9,42.83,9.44,0.47,West
2bc48381-dd10-42b4-bf58-072bea4206cb,2025-08-12,CUST-334278,0.12,No,No,Downgrade,3,11.47,62.18,N/A,18.17,69,89.24,40.36,1.15,Bundled,11.84,18.24,9.43,0.38,North
53217f9d-8db5-469d-9493-5b52dcb53f10,2025-09-25,CUST-923007,0.2,No,Yes,Downgrade,3,11.66,73.37,N/A,12.43,11,93.46,35.97,1.19,Bundled,22.61,42.74,14.24,0.32,West
2b4d5695-bc70-4187-9c8e-b84fdbb28fd2,2025-10-03,CUST-197165,0.57,No,No,Downgrade,4,13.29,63.28,N/A,14.66,24,86.84,23.01,3.62,Bundled,41.38,48.58,13.9,0.42,West
30212130-c30a-46a8-9874-9402d49d6fcf,2025-12-27,CUST-339624,0.95,No,No,Upgrade,0,12.43,81.14,N/A,10.5,54,86.05,38.64,5.06,Data,6.59,11.53,11.76,0.39,South
92d9a386-b961-4498-bcbe-f4de3475bf0e,2026-02-06,CUST-107964,0.49,No,No,Upgrade,2,13.48,89.89,N/A,17.78,13,89.8,34.79,6.74,Voice,34.62,25.48,9.29,0.48,South
af391ea6-1c28-4239-bf65-f57b412619f3,2025-09-30,CUST-326920,0.62,No,No,None,3,27.3,84.68,N/A,14.45,12,90.76,37.18,7.76,Voice,40.44,45.74,5.5,0.44,South
f0325d6c-5217-4ca8-a247-e2bc41933402,2025-10-25,CUST-708260,0.75,No,Yes,Downgrade,2,38.34,71.9,N/A,19.33,13,70.72,23.15,9.5,Data,20.02,29.3,4.67,0.15,East
8550cfe8-6bbe-42a9-bd70-7bed0368ed79,2025-09-01,CUST-639354,0.76,No,No,None,4,29.56,79.95,N/A,12.6,66,94.47,21.75,8.75,Voice,23.81,49.38,10.67,0.32,West
9edace1f-6953-4abb-bff7-5ad5c6fcdf0b,2026-05-14,CUST-499991,0.81,No,No,Upgrade,3,13.26,69.81,N/A,18.53,39,94.7,20.85,8.17,Voice,33.81,49.38,3.43,0.16,South
c53a3e17-468f-4dad-91eb-4a687e12de5b,2025-09-15,CUST-481821,0.25,No,No,None,3,14.57,65.4,N/A,6.65,7,73.67,27.8,2.13,Voice,7.45,44.89,3.58,0.28,West
eb114899-fed9-4558-8440-3b5d8c65cc70,2026-04-26,CUST-555747,0.73,No,No,Downgrade,4,18.65,61.64,N/A,6.91,14,73.55,20.22,8.5,Data,21.46,17.46,4.57,0.36,East
8778dbb1-d0d9-41e1-a59a-d82040939a34,2026-07-12,CUST-492287,0.89,No,No,Upgrade,2,35.2,75.13,N/A,14.93,38,72.5,34.63,3.71,Voice,33.76,46.37,7.22,0.47,West
208f6899-7b7d-453d-a171-4116b2cb4bf3,2026-07-24,CUST-186768,0.46,No,Yes,Upgrade,4,24.01,64.95,N/A,18.6,43,80.7,20.46,2.56,Voice,24.21,12.81,6.74,0.27,North
ddca936a-8b1a-48be-b975-ad8b60fd8031,2025-09-21,CUST-507940,0.91,No,No,None,0,33.76,75,N/A,17.22,20,70.64,44.44,6.17,Data,37.47,45.53,4.1,0.18,South
8c86e4bc-a4cd-41df-a42f-70593805fc24,2025-11-26,CUST-658802,0.52,No,No,None,3,35.3,78.33,N/A,19.76,45,83.96,41.11,3.37,Bundled,14.37,15.48,14.29,0.33,North
bf3fb7c9-db3b-443c-b230-2fb3b58fa3f5,2026-01-15,CUST-796443,0.49,No,No,None,2,20.06,69.94,N/A,18.41,39,84.09,41.94,6.17,Bundled,44.13,33.22,3.02,0.2,East
a35f917d-ac81-46ad-af5e-aa1e2001c3f3,2025-11-22,CUST-165563,0.68,No,Yes,Downgrade,5,10.34,74.18,N/A,17.87,47,94,29.21,2.87,Data,14.41,41.27,11.47,0.36,South
db52d161-5333-4953-a3e6-6228adc46da1,2026-04-18,CUST-959349,0.57,Yes,Yes,Downgrade,5,32.15,81.33,Competitor Offer,12.79,49,89.86,37.77,1.94,Data,34.63,34.7,3.08,0.28,North
db4220cc-7898-4f8c-8510-a1263e7388ed,2025-08-29,CUST-174242,0.45,No,Yes,None,3,29.89,82.66,N/A,14.39,7,78.52,20.11,3.69,Bundled,14.99,28.46,6.56,0.28,North
454eaa12-efca-4038-bfa8-d8a34590376f,2025-12-12,CUST-165720,0.42,No,No,Upgrade,1,30.41,80.76,N/A,15.64,55,79.1,57.17,6.7,Data,31.76,23.47,1.9,0.36,East
f76cb44d-c5af-4896-96d7-ed13d7194bb4,2026-06-18,CUST-841440,0.19,No,No,Upgrade,3,23.2,65.58,N/A,15.42,16,78.66,57.04,9.64,Bundled,34.22,32.47,5.86,0.12,West
054e9629-99ef-4e4a-9719-2e905f77707c,2025-10-27,CUST-590653,0.54,Yes,No,Downgrade,2,21.56,71.9,Moved,15.08,61,71.2,56.89,3.24,Voice,23.26,47.93,14.78,0.32,East
59f16b73-a8c6-4a8b-8a20-57a4ceb890be,2026-06-12,CUST-264132,0.87,No,Yes,Downgrade,3,35.69,82.94,N/A,7.44,56,81.3,39.85,4.51,Voice,38.3,39.76,9.2,0.3,East
3ce73211-8cc8-460f-8d7e-1522fe0790d7,2025-11-01,CUST-130298,0.16,No,No,None,4,16.87,67.64,N/A,5.1,14,85.11,24.13,5.67,Voice,37.07,44,3.85,0.19,South
0cb3f37a-c07e-4f83-8138-23db2e52e8e9,2025-10-21,CUST-296983,0.59,No,Yes,Downgrade,3,34.71,86.17,N/A,13.54,30,77.64,25.96,9.14,Voice,30.12,49.88,8.11,0.47,South
4285e24f-11ea-40d5-aede-57e031762a16,2026-07-04,CUST-779706,0.87,No,No,Upgrade,3,14.71,80.06,N/A,8.83,68,91.39,53.25,8.71,Data,25.12,47.5,13.38,0.36,South
346b16cc-f369-4ad4-9ed4-ee51ee0b0a71,2026-02-13,CUST-576897,0.23,No,Yes,Upgrade,3,37.13,67.28,N/A,14.58,36,70.17,56.37,4.89,Bundled,39.56,39.97,9.82,0.2,East
477f48ec-2abb-4c4b-b373-03473f29fd86,2026-07-01,CUST-363270,0.7,No,Yes,Upgrade,2,30.03,69.41,N/A,18.05,46,76.73,54.31,5.39,Data,26.71,13.56,5.91,0.25,West
866c68c5-8533-4df3-bba8-5ec3b2361a4f,2026-05-02,CUST-765289,0.11,No,No,None,0,27.24,63,N/A,19.04,35,74.5,56.27,6.97,Bundled,30.17,13.01,13.76,0.38,South
b807a19a-feff-4530-8ce8-1efe8a9809b8,2025-09-23,CUST-992421,0.48,No,No,Upgrade,3,34.98,67.69,N/A,17.04,68,81.7,50.18,3.38,Data,19.46,14.78,5.54,0.45,South
5c928674-6b95-4cbb-bbac-dc886842a177,2025-10-24,CUST-345354,0.58,No,Yes,Upgrade,4,32.03,66.53,N/A,9.71,8,90.5,56.27,8.68,Voice,18.97,31.48,9.56,0.16,South
4a31a54d-c391-4780-8207-2b446d12f619,2025-12-16,CUST-600051,0.48,Yes,Yes,Upgrade,2,23.97,75.62,Competitor Offer,6.8,24,75.82,56.91,3.65,Data,24.75,48.57,8.5,0.11,East
17cadb08-047f-4a7a-9675-bac5727f5e8a,2026-05-21,CUST-400860,0.75,Yes,No,Upgrade,1,38.74,60.34,Network Quality,19.52,9,80.08,54.26,7.57,Data,12.88,16.17,6.26,0.13,North
e24b5ac1-c75d-4db3-9729-b01c9588dde6,2026-01-21,CUST-653207,0.77,No,No,Upgrade,2,34.7,63.73,N/A,8.43,18,87.38,27.97,7.71,Bundled,28.56,40.22,13.85,0.35,North
9960bee8-ca8d-48a4-81e0-a45ea303269a,2026-06-03,CUST-647522,0.37,No,Yes,Downgrade,1,31.24,87.5,N/A,13.41,57,71.47,38.22,8.51,Bundled,32.54,38.8,6.73,0.15,East
bc1016ca-feab-48b3-933f-7fcbb02f06f4,2025-10-23,CUST-677310,0.74,Yes,No,Upgrade,1,10.32,60.58,Moved,10.32,51,79.12,56.39,5.7,Bundled,6.07,21.67,4.27,0.12,West
2fb46c84-6632-4784-a2c0-e6aff9ee0f69,2026-06-02,CUST-910169,0.89,No,No,None,0,25.28,72.26,N/A,18.82,40,73.87,49.29,5.25,Data,38.9,16.92,10.48,0.27,South
2bc5c24d-fce1-47c8-aa2d-a49282ec8481,2026-03-30,CUST-227820,0.69,No,No,Downgrade,1,36.36,84.84,N/A,12.59,44,87.93,37.1,9.25,Bundled,33.68,18.05,6.23,0.1,North
6486013e-48a6-40cc-bcec-2a47771c50a1,2025-12-16,CUST-251708,0.35,No,No,None,5,37.09,73.51,N/A,15.52,43,80.05,45.97,4.76,Voice,31.56,27.32,10.32,0.34,East
c5ba1c08-140b-4632-906c-f212e35582b9,2026-04-15,CUST-119196,0.4,No,Yes,Upgrade,2,36.23,79.22,N/A,18.17,27,90.82,34.44,1.93,Bundled,45.45,19.51,6.28,0.48,South
cc679f80-0e4c-4176-848b-d4db9d290317,2026-07-10,CUST-965331,0.22,No,No,Upgrade,5,14.67,70.67,N/A,9.86,43,88.29,43.89,2.86,Voice,10.12,36.52,13.3,0.35,North
938f4b17-e105-414b-a79d-a6f0a11e1121,2025-09-04,CUST-127381,0.01,No,No,Downgrade,1,17.61,64.09,N/A,11.15,42,82.33,57.58,9.82,Voice,9.27,22.26,10.47,0.49,South
00996e18-6139-4c40-adb1-55a655ef0551,2026-01-12,CUST-461570,0.13,No,No,Upgrade,0,32.55,71.69,N/A,13.23,48,91.23,36.45,8.86,Voice,29.57,38.82,1.61,0.42,North
74045716-faf0-42e2-913e-b91b422a67de,2026-04-28,CUST-136706,0.96,No,No,Upgrade,2,37.46,77.83,N/A,7.6,48,80.19,30.24,5.61,Voice,34.87,18.59,5.34,0.31,West
9c90d496-d245-4800-91ca-1304b464e3ad,2026-02-18,CUST-635930,0.25,Yes,Yes,None,0,35.64,70.49,Customer Service,9.53,18,70.32,46.59,1.01,Bundled,19.8,12.09,1.52,0.17,South
1cd8962a-744d-4246-b763-481acd4f9d79,2026-03-09,CUST-219479,0.48,No,Yes,None,4,18.02,89.55,N/A,12.41,46,76.5,32.76,7.44,Voice,35.56,44.66,3.27,0.39,East
1548df71-5657-494f-833d-5916640fcbe3,2026-04-26,CUST-954464,0.43,Yes,Yes,None,4,29.26,67.08,Moved,6.89,57,83.01,32.52,6.89,Data,10.66,10.34,9.12,0.31,South
2a4cd586-37b6-4e1b-91ee-eef709f651bd,2025-11-06,CUST-921230,0.61,No,Yes,None,3,12.97,87.18,N/A,5.57,43,77.62,32.92,5.2,Data,13.99,27.95,11.42,0.39,West
842b9f95-578b-49fc-84d9-b47a575afea0,2025-11-15,CUST-172014,0.97,No,Yes,None,2,34.82,83.56,N/A,10.08,12,80.83,42.23,9.27,Bundled,7.23,42.87,9.63,0.43,North
9a5dcbdb-cd01-45d4-a121-856d42f5ab33,2025-10-10,CUST-601735,0.08,No,No,Upgrade,1,14.22,76.78,N/A,11.88,31,76.45,43.9,6.18,Data,26.46,31.02,1.12,0.14,North
b3f72d22-c6fb-4058-9d4d-a794aba85f77,2026-03-20,CUST-332216,0.3,No,No,Upgrade,0,18.18,77.93,N/A,19.53,47,72.43,35.46,3.94,Bundled,34.3,11.88,11.58,0.12,East
c75010ba-6691-4eba-ad93-f43105b51892,2026-04-21,CUST-764699,0.92,No,No,Downgrade,5,23.58,69.91,N/A,8.1,24,84.6,32.26,9.46,Data,43.28,28.52,10.09,0.37,West
5a3773da-056a-4879-85f9-bb389549059c,2025-12-10,CUST-568348,0.11,No,No,Downgrade,2,26.08,81.69,N/A,19.25,50,75.61,42.54,1.41,Bundled,5.61,36.66,13.51,0.47,East
16876907-524c-4b56-a0fb-d14921c4ab73,2026-06-03,CUST-143789,0.28,No,No,Upgrade,1,30.65,69.14,N/A,10.22,56,83.26,49.97,6.06,Voice,16.98,20.71,6.51,0.16,South
82fa9374-d05f-42cf-805f-977db40a3d38,2025-12-24,CUST-833746,0.73,No,No,Upgrade,2,17.67,86.95,N/A,8.37,38,81.85,37.69,6.25,Data,23.43,40.45,3.82,0.17,South
50d9f740-5b00-409d-ba70-34eddb783609,2025-07-29,CUST-754228,0.89,No,No,Downgrade,5,32.65,85.44,N/A,7.53,38,91.15,30.73,5.69,Data,29.99,44.01,6.21,0.33,West
aba0c195-9fb7-4f2c-8e14-e4a5e338695e,2026-05-24,CUST-375318,0.68,Yes,No,Upgrade,3,13.77,73.11,Network Quality,8.68,23,72.57,59.88,5.89,Bundled,40.62,18.74,5.54,0.3,West
dc4cbba3-bbaa-4d4c-9748-3b02cb044921,2025-09-30,CUST-287278,0.69,No,Yes,Downgrade,2,29.53,78.22,N/A,10.62,35,90.04,45.59,6.13,Data,9.85,30.33,6.35,0.46,North
57ab86e5-aaad-489a-a546-915ef679b64b,2026-05-24,CUST-907352,0.04,No,No,None,0,39,67.83,N/A,14.44,12,84.46,37.49,6.23,Data,6.45,46.08,8.59,0.22,East
9155484d-edb9-43e5-b191-7a8841273a0f,2025-09-20,CUST-783116,0.24,No,No,None,2,13.78,84.12,N/A,16.93,10,72.54,49.26,8.45,Voice,47.18,32.91,7.13,0.34,West
265ea20a-beac-44dd-b4ac-f342922bf1f4,2025-08-24,CUST-311003,0.06,No,No,Downgrade,1,15.76,79.87,N/A,14.59,44,79.42,31.1,1.65,Data,6.41,20.88,4.82,0.42,East
b055077c-ed5b-4040-95cd-6ac1f1983ede,2025-12-04,CUST-502896,0.44,Yes,Yes,Upgrade,0,26.19,89.41,Price,10.41,40,70.08,50.55,1.97,Bundled,27.6,15.02,2.89,0.21,South
8dba18b8-b9f3-4fe5-b559-5a0dd9f80e35,2026-02-17,CUST-264788,0.49,No,No,Upgrade,4,10.63,82.81,N/A,6.58,28,82.65,32.81,2.09,Data,10.49,33.05,4.77,0.26,West
31a7ff84-8667-4ee1-a15d-56035994d41f,2026-04-18,CUST-847460,0.1,No,Yes,Upgrade,4,18.13,85.16,N/A,15.87,17,83.35,47.18,2.91,Data,29.14,43.24,13.43,0.25,West
58845a66-71f3-43c3-b0ba-64fa8465d541,2026-04-19,CUST-584271,0.43,No,No,Upgrade,4,22.53,65.07,N/A,5.32,71,81.81,56.72,2.21,Voice,9.26,36.71,14.74,0.1,East
80f92613-908f-4cb2-9ddb-cf4efaa9a670,2026-04-03,CUST-309784,0.76,No,No,Downgrade,3,20.22,79.7,N/A,7.26,63,88.28,33.78,6.07,Voice,49.1,49.24,8.71,0.16,South
37321c24-79c2-4042-90dd-17c08a692ab2,2025-11-28,CUST-872939,0.56,No,No,None,1,23.88,74.51,N/A,8.27,60,76.21,21.33,7.81,Bundled,40.82,18.3,9.56,0.35,North
589ad284-1646-4bc0-a600-ec89590fdeba,2025-08-14,CUST-847712,0.5,No,No,None,2,24.97,80.22,N/A,17.27,46,71.76,59.85,9.71,Voice,39.24,45.96,5.35,0.21,East
ca6701b3-47e4-4386-adf6-a27ba7ff0e83,2026-06-22,CUST-619233,0.94,Yes,No,None,2,20.73,69.15,Price,13.29,8,88.79,59.06,5.19,Voice,48.57,43.88,14.52,0.36,East
a3a2e3f6-c00d-41ba-b575-34f6983aa07b,2025-09-03,CUST-951444,0.87,No,No,Downgrade,1,36.53,81.71,N/A,16.28,10,75.94,41.64,4.08,Data,20.64,15.96,7.35,0.32,South
afb467cf-daef-4f06-a96b-eab1729e6049,2026-03-31,CUST-399034,0.79,No,No,Downgrade,4,28.77,74.79,N/A,17.45,51,87.73,24.27,9.49,Data,19.63,40.26,1.8,0.39,East
ae1d4395-6c40-4579-9de7-228529d8389c,2025-08-10,CUST-308671,0.11,No,Yes,Downgrade,2,10.46,66.08,N/A,8.1,48,90.35,36.57,6.87,Data,48.87,12.86,5.99,0.42,West
55b11084-bbc6-4a5e-acfe-aa0663c37d38,2026-05-23,CUST-300503,0.37,No,No,Downgrade,3,22.43,63.5,N/A,5.39,26,92.1,60,5.86,Bundled,6.5,28.36,5.18,0.15,East
62d5b8d6-0df9-4f5c-8779-77b831d36985,2025-10-02,CUST-895966,0.81,No,No,Downgrade,1,17.16,89.46,N/A,19.26,33,87.18,30.87,9.85,Bundled,29.63,31.12,12,0.19,East
3c8e0c3d-0612-4114-9fed-91b54cbc17b6,2026-05-31,CUST-476905,0.35,No,Yes,Downgrade,1,26.24,68.19,N/A,7.65,37,70.8,24.32,9.98,Data,37.37,41.39,9.69,0.45,South
4ae7bd05-d1df-4f44-837b-bcd74fb90115,2025-09-16,CUST-140248,0.07,No,No,None,4,21,60.47,N/A,18.34,10,87.21,26.85,1.77,Bundled,45.99,33.32,2.1,0.28,East
5fd1550d-3643-475e-9e1e-644945b0c2f3,2026-06-27,CUST-161174,0.66,No,Yes,Upgrade,1,26.38,68.05,N/A,15.16,36,86.06,29.83,9.86,Voice,30.87,30.14,14.21,0.18,West
cc6858da-13f6-41d3-a04b-225449fdb169,2026-04-20,CUST-350220,0.77,Yes,No,Upgrade,2,17.55,85.81,Moved,11.33,41,88.33,24.11,9.73,Bundled,32.47,29.27,3.26,0.24,East
85193170-1baa-466e-ade3-d2a0d4c44b31,2026-02-12,CUST-138748,0,Yes,No,None,3,34.77,70.56,Competitor Offer,16.12,43,80.64,27.65,8.66,Voice,25.92,32.87,7.04,0.39,South
8d16842b-72fb-4d45-8137-d39ee112afba,2025-08-24,CUST-123766,0.57,No,No,None,2,26.8,86.74,N/A,12.61,26,81.53,35.43,3.25,Bundled,14.52,34.57,3.19,0.44,West
7a1e8c90-0716-4925-b387-d699ac5f37a1,2025-11-13,CUST-264686,0.75,Yes,No,Upgrade,2,19.7,75.17,Moved,8.01,72,76.1,54.11,6.03,Bundled,17.03,32.36,10.09,0.23,East
5193fdb0-c21d-49ae-9464-d311e95f9ecd,2026-05-28,CUST-925827,0.16,No,Yes,Downgrade,2,18.33,69.78,N/A,16.53,49,92.85,34.21,6.83,Bundled,8.54,27.73,7.31,0.11,South
b15f51fa-1d5f-4559-ae05-f4f107f065e7,2026-05-05,CUST-872695,0.97,No,Yes,Upgrade,5,39.01,75.37,N/A,7.31,46,79.77,51.87,9.24,Voice,25.73,33.1,12.48,0.11,North
b072cbe1-ae90-4bdb-afe5-f262f06adb43,2025-08-03,CUST-780864,0.91,No,Yes,None,4,34.18,89.23,N/A,7.42,27,94.9,52.93,4.79,Data,27.93,46.27,1.79,0.24,East
9d759c78-089a-4a62-833c-01aa8385634e,2025-10-16,CUST-132482,0.78,No,No,None,2,38.51,85.31,N/A,18.09,33,80.48,57.22,4.23,Data,25.96,15.11,7.62,0.27,South
24fec199-a81d-4b72-9b0f-8666591a09a5,2026-07-03,CUST-358204,0.43,No,No,Downgrade,5,10.68,69.08,N/A,19.42,26,73.29,28.61,8.72,Bundled,36.12,44.15,2.17,0.11,West
d35af2c1-70f7-49ed-8fda-f82d00aed7c6,2025-10-02,CUST-475223,0.99,No,No,Upgrade,1,31.87,70.17,N/A,10.23,32,76.94,58.36,9.38,Bundled,10.63,20.87,5.58,0.49,North
65e1de43-9368-43f7-83fe-59eeee36dee3,2026-07-24,CUST-797173,0.76,No,No,None,5,16.61,89.35,N/A,10.03,45,72.93,34.01,3.52,Data,41.26,25.87,9.6,0.35,East
0c3b2588-7cb4-400e-996a-65dcea6e01ab,2025-08-30,CUST-330495,0.9,No,No,Downgrade,3,38.89,76.21,N/A,6.82,58,73.47,54.39,9.62,Bundled,16.75,36.84,6.29,0.44,North
1645505f-6fc4-40e1-bdc6-249291c5d77f,2025-12-18,CUST-665144,0.42,No,No,Downgrade,2,14.32,62.92,N/A,19.22,46,93.58,45.19,3.06,Voice,9.38,35.53,6.5,0.21,East
2a5f5373-9380-4886-98ed-b473f4f025ca,2026-02-21,CUST-633686,0.48,No,No,Downgrade,3,11.33,89.65,N/A,6.17,41,83.67,36.68,2.12,Bundled,42.22,20.47,12.2,0.39,North
918ef594-e55c-40a5-9914-4a939c0b93cc,2026-06-26,CUST-477501,0.86,No,No,Downgrade,3,11.61,68.57,N/A,16.84,29,92.6,31.99,9.93,Voice,10.37,47.96,3.95,0.19,East
839d470e-5888-4fc7-a168-2c378dc54887,2026-06-05,CUST-982610,0.32,No,Yes,Upgrade,2,27.55,63.19,N/A,11.72,61,92.5,36.14,1.77,Voice,34.94,25.63,4,0.18,North
e102f691-3dfb-4fe9-bb00-5421d125df9b,2026-01-14,CUST-971949,0.18,No,No,None,1,31.58,84.93,N/A,11.84,23,88.96,51.83,4.18,Bundled,23.77,11.35,10.82,0.33,West
b69ee064-8fee-4898-b21c-a5f3d592e23d,2025-12-19,CUST-723775,0.99,No,No,Downgrade,4,21.41,89.76,N/A,18.27,52,81.14,33.66,9.41,Voice,10.18,26.01,4.17,0.34,North
18d1f2f1-ba49-4276-a52e-69d3fb5d8a5d,2026-01-28,CUST-760035,0.33,No,Yes,None,4,22.28,70.65,N/A,11.59,27,78.54,53.27,3.35,Voice,11.7,42.05,12.22,0.25,South
f8c5fcaf-315c-407f-86ce-5c73b526f4c6,2026-03-13,CUST-210232,0.06,No,Yes,None,4,23.61,81.82,N/A,15.6,29,87.71,58.23,3.17,Voice,18.41,18.4,12.82,0.48,North
aa69c9c2-5c85-4ad8-ba17-763c29c7bb32,2026-07-24,CUST-828528,0.32,No,No,None,3,22.84,60.15,N/A,17.37,45,76.93,26.04,4.4,Bundled,17.58,27.06,3.41,0.3,North
26ebe32f-87bb-40bf-8a26-caf7765b4a2d,2026-02-24,CUST-979490,0,No,No,Upgrade,4,14.08,81.34,N/A,18.62,52,79.99,47.18,2.21,Voice,16.18,27.76,11.79,0.34,West
3a3d16af-f8aa-4848-9028-5750d38bdc36,2026-06-20,CUST-164956,0.32,No,Yes,None,3,22.99,84.48,N/A,9.47,53,77.25,46.88,3.49,Voice,30.45,39.93,13.38,0.14,South
