Record_ID,Date,Customer_ID,Monthly_Revenue_per_User_ARPU,Lifetime_Value_LTV,Billing_Cycle_Date,Last_Payment_Amount,Last_Payment_Date,Outstanding_Balance,Bill_Dispute_Frequency,Roaming_Charges_Last_Month,Overage_Charges,Bundled_Services_Revenue_Contribution,Revenue_per_Plan_Tier,Payment_Failure_Rate,Revenue_Growth_Rate,Average_Revenue_per_Account_ARPA,Late_Payment_Penalty_Revenue,Revenue_by_Customer_Segment,Billing_Accuracy_Rate,Discount_Impact_on_Revenue,Revenue_from_Value_Added_Services,Cost_to_Revenue_Ratio
f7cbf567-7c1f-483e-adb4-92576d23a13c,2026-06-02,CUST-222101,108.39,1625.85,2025-12-02,64.85,2026-04-19,0,1,4.09,8.9,45.35,Enterprise,3.96,0.4,90.97,7.94,Postpaid,97.23,-4.98,7.73,0.13
781a6d2e-5c14-42cd-ab2a-234d9251eb55,2026-07-01,CUST-405830,26.14,1124.02,2025-11-10,82.14,2025-12-28,0,2,0.83,8.47,44.41,Premium,0.18,4.29,192.83,5.35,Enterprise,97.17,-0.29,13.39,0.32
712ad112-f5d1-490f-bff3-186d1030354c,2025-08-20,CUST-210337,104.26,1772.42,2026-01-14,165.42,2025-10-31,0,1,46.62,29.54,25.08,Enterprise,4.04,-2.6,180.28,4.57,Prepaid,98.7,-8.12,0.94,0.13
28e861db-c2f3-47c8-bc61-a4a7b2c2345b,2026-04-08,CUST-799632,123.33,2466.6,2025-09-21,91.38,2025-09-12,0,1,39.02,22.35,33.26,Basic,0.8,-2.49,94.36,2.32,Enterprise,99.63,-3.72,13.86,0.26
8f861641-b967-43c7-9eaa-b95cfaa977d6,2026-01-15,CUST-767196,118.83,4634.37,2026-04-10,22.94,2026-05-09,0,0,2.18,6.15,24.71,Family,1.46,3.71,68.41,6.29,Postpaid,95.76,-2.75,7.09,0.16
29d99baf-24ed-4e60-9afd-73a638671527,2026-03-03,CUST-107903,25.63,999.5699999999999,2025-07-26,45.1,2025-11-27,0,0,41.17,13.27,16.96,Premium,2.67,-3.92,138.18,4.2,Prepaid,98.44,-6.6,19.87,0.24
a86fd192-24a9-477c-a6b9-79881dfe15e7,2025-09-11,CUST-378864,32.44,1297.6,2025-08-12,105.43,2026-02-03,0,1,23.19,27.48,33.7,Premium,1.46,2.61,113.08,6.08,Prepaid,95.11,-2.41,15.33,0.47
d7944d8d-74ea-4f2e-98f8-9daa0815b68f,2026-03-31,CUST-718009,79.29,3885.2100000000005,2026-06-02,192.88,2026-05-21,0,0,37.12,3.9,42.37,Family,3.11,6.29,94.63,8.4,Prepaid,96.22,-0.24,12.48,0.44
89c2b6e1-9fe3-462f-ad00-72bb22fd9157,2025-11-12,CUST-333547,44.16,2031.36,2025-09-05,84.66,2025-11-20,0,2,44.6,7.52,28.53,Premium,4.96,-3.38,177.53,1.66,Enterprise,95.71,-5.06,3.88,0.37
f95f8d5a-75dd-411e-be4e-362eb0aa14a3,2026-02-16,CUST-585468,145.53,4365.9,2026-01-21,75.36,2026-06-25,24.24,0,25.15,19.47,36.37,Family,4.08,7.52,159.27,6.25,Prepaid,98.1,-5.8,16.21,0.27
cadcd641-af30-40fe-a96b-d1e43ac772ca,2025-10-23,CUST-318772,48.84,879.1200000000001,2026-01-06,167.7,2025-11-22,0,1,25.99,6.21,11.44,Premium,2.16,-1.35,133.83,1.34,Enterprise,95.03,-5.7,5.12,0.17
f821bd63-442b-4caf-8a68-78955a8772bf,2026-07-04,CUST-515137,111.77,4917.88,2025-12-05,96.89,2025-10-06,0,2,11.02,28.46,19.99,Enterprise,3.33,-0.2,44.96,10,Postpaid,99.2,-0.56,5.87,0.23
8f2d7090-4019-4149-9b84-8a4c2d4e266d,2026-05-06,CUST-159837,107.37,3006.36,2025-07-30,127.29,2025-10-18,0,2,4.49,23.78,25.51,Enterprise,0.22,6.95,190.34,4.09,Postpaid,96.56,-5.66,15.43,0.13
28ba7d3b-8fbd-4af2-afaa-579a6d31b233,2026-06-21,CUST-403483,141.6,2832,2026-07-20,96.74,2026-07-19,0,1,5.99,20.92,19.62,Enterprise,1.34,2.97,118.91,5.14,Postpaid,95.12,-2.51,11.02,0.15
38197273-8c95-4178-abfd-224a0379ef3c,2026-06-08,CUST-143549,92.28,2860.68,2025-08-07,128.61,2025-09-09,0,0,6.96,22.06,34.15,Basic,3.29,1.45,116.55,4.97,Prepaid,98.55,-8.8,15.68,0.12
cc9a1c2a-e70d-4d62-978c-7b554996a07f,2026-07-11,CUST-623318,40.01,1480.37,2025-08-05,174.1,2026-04-02,0,1,0.55,24.82,22.09,Family,2.92,1.11,192,7.24,Enterprise,99.56,-7.64,18.11,0.48
c9304734-7bbf-4c73-b2bf-b77d2b64fb38,2025-09-05,CUST-809651,125.95,3148.75,2025-10-06,36.15,2026-07-04,0,1,46.78,22.63,17.99,Family,2.31,-2.33,165.68,5,Postpaid,95.19,-0.72,10.94,0.24
8f865a94-08fc-4250-9ad1-d6ad0fea356f,2026-01-17,CUST-819093,133.2,3729.5999999999995,2025-10-31,165.12,2025-09-04,0,1,13.13,25.65,11.21,Family,3.4,6.54,131.06,6.43,Postpaid,98.63,-4.43,17.13,0.22
b2d089f1-6aab-4dcb-9069-dd85e60fe4cc,2026-01-25,CUST-495330,142.33,4127.570000000001,2025-09-23,121.89,2026-02-26,0,1,27.44,24.31,17.33,Premium,1.3,5.85,106.71,4.06,Prepaid,95.22,-2,11.5,0.31
92d1dd05-58f6-4f51-ad99-2d86e70bd0be,2025-11-14,CUST-691744,34.09,1806.7700000000002,2026-01-08,92.83,2026-04-15,0,1,37.03,22.72,43.06,Family,1.92,-3.18,185.46,3.89,Enterprise,97.59,-3.01,1.47,0.27
3aaae0ad-767f-464b-85cd-5d534797d9bc,2026-03-31,CUST-470412,95.14,4947.28,2025-08-06,62.47,2026-03-29,0,1,32.91,22.2,43.7,Premium,0.32,-3.08,26.03,9.6,Postpaid,99.9,-1.57,8.8,0.16
17f56b43-ea69-4b17-aad0-4202e6762f7e,2025-08-26,CUST-561433,101.4,2940.6000000000004,2026-04-23,198.99,2025-11-02,0,2,1.88,21.53,20.95,Basic,3.13,-2.96,72.52,4.73,Enterprise,97.18,-4.54,5.54,0.23
e40bc984-00e9-4545-97b3-6d5f864f12d1,2026-04-09,CUST-250274,27.27,1281.69,2026-03-07,179.61,2025-08-06,0,1,6.31,8.66,43.99,Family,2.8,-0.75,121.59,1.51,Postpaid,98.62,-2.07,17.41,0.15
58e1f75d-a977-49b7-ac7a-d57984810bea,2025-12-04,CUST-554128,44.69,2145.12,2026-06-07,115.22,2026-01-03,26.9,1,35.76,28.67,14.48,Premium,0.83,1.25,150.68,1.78,Enterprise,97.93,-6.39,6.76,0.43
8892ef04-7cb0-470a-9a84-21ab035e2412,2026-03-24,CUST-564505,36.89,959.14,2026-02-25,93.58,2025-09-29,0,1,10.55,0.36,14.13,Family,2.72,1.41,177.93,7.06,Enterprise,96.31,-6.37,1.05,0.32
899230a4-690b-490c-a1d7-edae68df409b,2025-11-15,CUST-920315,131.09,6816.68,2025-12-03,188.99,2025-11-16,0,0,12.37,3.48,29.27,Premium,1.38,8.85,67.35,3.22,Prepaid,95.89,-4.26,3.41,0.31
81c5f6b6-35ab-4c32-9220-f3efc2488f20,2026-04-03,CUST-161342,135.99,3671.7300000000005,2026-07-15,74.72,2026-03-18,0,0,25.85,10.3,20.31,Enterprise,2.92,6.34,48.53,4.61,Prepaid,99.16,-4.44,18.67,0.19
59b3019f-fbe6-47cf-b5cb-a25f08066f0f,2025-11-09,CUST-918672,92.05,3037.65,2026-04-10,71.53,2025-12-05,0,1,16.59,21.8,16.23,Premium,2.82,1.63,80.35,6.03,Postpaid,96.33,-4.82,12.7,0.11
337d5a43-96f8-4889-9028-26de5eab5db6,2025-10-09,CUST-464266,28.94,926.08,2025-08-23,64.18,2026-01-03,28.41,1,29.35,23.43,41.12,Premium,1.94,-1.68,146.38,3.45,Enterprise,98.25,-6.85,19.1,0.43
b72a45e7-11c9-4e86-92f9-af68b782b937,2025-09-01,CUST-342500,70.11,2523.96,2025-07-25,185.45,2025-09-17,0,2,16.83,13.38,43.87,Family,1.51,6.75,148.97,1.75,Prepaid,95.83,-4.13,1.56,0.41
269a23d2-713b-452c-bb8d-9e82a75f3674,2025-12-17,CUST-915107,98.94,3265.02,2026-01-05,122.07,2026-05-29,30.03,2,7.16,7.21,43.84,Premium,3.16,-2.89,174.15,9.52,Postpaid,95.92,-7.79,8.62,0.21
7242208f-a361-49b1-a2ac-2bd88bc32c94,2025-12-09,CUST-605753,139.97,7418.41,2026-02-28,114.46,2026-05-02,0,1,6.99,2.32,40.53,Premium,3.19,-0.76,181.11,4.55,Enterprise,95.39,-3.68,19.47,0.41
bfc1f8d6-863d-4007-a699-0996ccf64b27,2026-05-21,CUST-566140,138.7,3883.5999999999995,2025-12-11,38,2025-08-02,0,1,43.95,19.02,29.38,Premium,0.79,0.08,120.14,0.89,Postpaid,99.83,-7.71,13.28,0.42
94e49217-75a5-401d-a103-59a0c6001bbe,2026-06-11,CUST-524888,37.54,976.04,2026-01-21,137.9,2025-11-07,0,2,34.66,0.15,29.16,Enterprise,3.38,-2.83,78.79,4.63,Postpaid,97.07,-2.14,2.2,0.4
70752166-8f0d-4c6e-ab06-f0f7fcadd752,2025-08-24,CUST-840025,149.65,3591.6000000000004,2026-03-02,113.82,2025-10-14,0,1,39.85,1.91,10.59,Family,2.33,5.36,151.69,8.4,Prepaid,97.98,-6.89,1.31,0.13
a86d7260-75b2-44a9-a5a1-73a379ea49ae,2025-07-31,CUST-426465,121.8,4872,2026-01-06,41.36,2026-03-31,11.82,1,33.79,23.72,23.35,Premium,1.54,1,155.63,0.66,Prepaid,95.62,-5.16,6.63,0.34
143b88dd-3ccc-438f-8b5f-1f8709525b4d,2025-08-20,CUST-152174,123.95,6073.55,2025-08-07,158.97,2026-07-19,0,2,3.91,24.57,43.88,Family,0.31,5.76,63.69,0.24,Postpaid,98.54,-1.53,6.04,0.44
a5b2a530-3a81-4639-afaa-17cbf6d6bdea,2026-04-13,CUST-673175,117.39,5047.77,2026-03-30,112.84,2026-07-06,0,0,43.39,17.86,38.16,Enterprise,4.47,5.26,119.44,7.61,Prepaid,99.32,-3.62,16.15,0.11
1bbccaec-0487-406a-ba47-d5d6a21d426c,2026-07-02,CUST-993017,74.65,3732.5000000000005,2025-08-16,53.57,2026-01-02,0,0,12.69,16.05,29.02,Family,1.21,4.25,187.23,0.67,Enterprise,95.54,-9.65,5.02,0.31
a9864783-29ad-43cd-a8fa-8edb1eb4a435,2025-12-08,CUST-554630,22.9,1007.5999999999999,2026-03-18,44.58,2026-06-09,0,1,38.38,26.89,20.64,Basic,0.33,8.81,85.02,1.34,Prepaid,99.93,-3.35,17.79,0.14
baee8e7f-06e2-447b-b380-dbe7f00f07dd,2025-11-18,CUST-109562,21.74,913.0799999999999,2026-02-28,110.59,2026-06-22,0,1,42.83,29.81,19.93,Family,1,6.62,137.52,1.23,Enterprise,98.82,-1.94,16.94,0.16
db78e388-78d8-4b2b-8489-ac3e0320db44,2025-11-21,CUST-400160,129.97,7148.35,2026-06-29,130.63,2026-06-25,0,1,17.6,22.54,20.6,Enterprise,2.1,6.78,149.63,6.28,Prepaid,96.54,-3.32,19.3,0.3
f1562d9d-4d8e-45bd-a665-4f4f23b50c15,2026-05-27,CUST-895747,147.92,6656.4,2026-05-15,100.8,2025-08-08,0,0,10.24,3.55,35.3,Enterprise,3.03,-3.88,117.89,7.22,Enterprise,95.58,-7.26,12,0.49
1a4e7c56-07c7-4764-a6cc-49f1361bf459,2026-03-17,CUST-932618,146.83,5873.200000000001,2026-03-05,68.31,2026-02-18,0,0,4.28,8.48,14.28,Premium,2.51,1.92,38.45,7.84,Enterprise,98.06,-6.65,17.76,0.33
444d1e7b-c85e-4ff5-982e-c96896d84db7,2026-06-26,CUST-726141,134.6,7268.4,2026-06-01,96.17,2026-07-25,0,1,1.5,28.38,21.26,Premium,0.51,7.94,152.47,7.39,Postpaid,95.58,-0.79,0.66,0.45
3ce3bb7b-2ae8-4a3d-bd30-4e3c2a5e8687,2025-07-30,CUST-507281,40.66,1667.06,2025-10-25,105.88,2026-01-10,0,2,33.5,29.8,30.45,Premium,4.18,1.68,104.28,0.97,Enterprise,99.22,-2.74,9.59,0.34
d0676b2c-b90f-40a3-8684-8651008a280d,2026-03-06,CUST-413906,110.12,4845.280000000001,2026-06-10,191.33,2025-11-20,45.46,0,12.29,12.88,32.68,Basic,3.84,-0.87,42.65,8.91,Prepaid,99.65,-6.06,14.45,0.43
ef78a0de-d2ec-4347-82b7-74863fc7b35d,2025-08-02,CUST-861344,126.12,2144.04,2026-02-26,55.74,2026-02-22,0,2,39.1,15.08,27.09,Enterprise,3.26,-1.7,186.65,6.87,Enterprise,95.02,-5.51,15.9,0.26
39b0e224-b045-43d5-9094-8b0081e3ea47,2025-11-05,CUST-606100,59.78,2630.32,2025-12-15,111.86,2025-09-28,0,1,1.31,0.53,16.36,Enterprise,4.31,2.94,108.07,3.97,Enterprise,96,-4.45,2.37,0.44
51878a4d-6cec-4542-8311-af81f9a4d518,2025-11-06,CUST-538315,149.41,2390.56,2026-05-30,196.31,2026-03-28,0,2,11.13,3.26,36.79,Premium,1.52,-3.71,120.29,7.72,Postpaid,97.28,-1.17,4.28,0.35
08bad48f-b9f8-43ed-9b81-2cea6f717e70,2025-09-06,CUST-454280,111.86,5257.42,2026-05-13,113.35,2026-03-11,0,1,38.32,18.2,39.12,Premium,0.93,4.97,116.75,4.17,Postpaid,98.29,-1.35,10.06,0.21
cf2a5095-8d3d-4108-a8fd-d367120e1642,2026-03-02,CUST-496414,35.05,736.05,2026-04-25,31.93,2025-09-23,0,0,43.89,15.71,16.94,Basic,0.28,-0.11,81.3,9.42,Enterprise,95.53,-3.31,6.65,0.4
c2c7f044-90e1-43a9-b086-2bbb2cc29694,2025-08-20,CUST-687848,102.05,2347.15,2026-05-18,37.24,2026-04-26,0,1,16.37,6.11,32.06,Basic,4.96,7.32,174.83,1.38,Prepaid,97.51,-8.48,6.88,0.31
2ea50b87-8fe1-4a8a-b47a-3e3f3c0d549a,2026-06-02,CUST-203115,34.93,1047.9,2025-09-19,51.23,2025-11-15,0,1,22.8,15.08,31.19,Family,3.4,-1.44,37.29,5.47,Enterprise,99.37,-2.24,12.92,0.25
f49877f8-0c7c-43df-aed8-70802def2bf8,2025-10-07,CUST-631385,130.35,3649.7999999999997,2025-09-21,26.03,2026-02-12,0,2,34.5,6.37,12.86,Enterprise,4.57,-3.91,135.8,9.22,Prepaid,96.76,-8.77,16.79,0.23
89c8482c-0a8b-4074-9093-aecf993b444e,2025-08-12,CUST-865265,103.24,3200.44,2025-09-11,138.58,2026-05-30,0,0,44.57,26.29,21.42,Premium,0.24,7.47,181.95,2.09,Postpaid,99.59,-8.7,0.65,0.33
16f7a543-5001-4910-a7c1-a710a95bef82,2026-05-09,CUST-286352,104.07,5411.639999999999,2026-03-14,93.96,2026-07-21,0,2,40.28,21.91,37.97,Basic,2.59,4.87,115.18,4.7,Enterprise,99.2,-5.01,7.25,0.34
60981b96-bc14-4e13-8e61-c9cdc2be9133,2026-03-07,CUST-418192,74.42,1190.72,2026-05-23,74.64,2025-07-31,0,1,36.46,0.59,19.78,Premium,2.16,2.32,52,3.2,Postpaid,95.89,-5.96,2.7,0.18
86f64346-6a2c-4739-a835-6d8cf77b3bdb,2025-08-01,CUST-146792,60.53,2118.55,2025-12-22,108.08,2026-03-03,19.65,1,43.3,21.69,36.94,Family,2.08,5.85,73.11,6.55,Enterprise,97.11,-3.28,2.02,0.48
612167b0-7100-49ea-b670-3dd6d8cc0408,2025-08-12,CUST-430836,86.43,1901.46,2025-12-16,89.9,2025-11-02,15.77,2,10.51,19.77,17.66,Family,0.99,-4.32,121.63,0.56,Postpaid,99.4,-9.28,0.82,0.13
3832c15e-5304-45f9-9029-9445ee49356a,2025-12-29,CUST-282293,119.2,4887.2,2025-08-31,171.95,2025-11-08,17.62,1,28.44,14.86,42.88,Family,3.59,0.97,179.76,6.13,Enterprise,98.66,-7.6,4.31,0.38
2824400d-fb26-47fa-a026-911b0eddb33b,2025-10-07,CUST-398802,82.43,1071.5900000000001,2025-12-01,44.31,2026-06-18,13.96,0,32.78,3.02,47.81,Family,1.57,-3.59,187.38,5.72,Prepaid,98.73,-5.72,3.95,0.46
374342f2-351d-4d1f-8ee1-0c550a115b7d,2025-11-16,CUST-842991,35.88,968.7600000000001,2025-09-23,77.74,2025-12-12,29.31,1,4.69,11.49,42.63,Basic,1.11,2.35,59.11,2.45,Postpaid,95.47,-0.15,12.77,0.4
3f2b7198-4aff-447e-848b-35e903f1fe94,2026-06-23,CUST-937921,139.45,2928.45,2026-02-26,84.39,2025-08-06,0,2,39.48,25.74,10.46,Premium,1.72,0.2,98.09,0.07,Enterprise,98.36,-6.98,1.34,0.22
cda3e9fb-e1ce-4935-9f74-3d1d239425e6,2026-01-03,CUST-914011,114.17,5708.5,2026-03-23,71.02,2025-08-25,0,0,13.37,17.99,20.8,Enterprise,2.37,4.85,165.42,5.26,Postpaid,99.45,-4.41,12.69,0.44
da93a25e-a036-4ce6-97d7-37e26b0c1fa6,2026-03-24,CUST-934793,121.56,3403.6800000000003,2026-05-20,129.48,2026-04-12,0,1,5.47,18.9,17.43,Basic,2.62,-3.44,196.62,3.79,Postpaid,97.61,-4.78,4.05,0.44
d2711988-5094-4faf-9837-a929477dd378,2025-08-10,CUST-161874,73.22,951.86,2026-06-10,168.26,2026-03-22,49.21,1,10.01,0.39,22.64,Enterprise,1.87,9.78,112.46,4.29,Postpaid,97.93,-7.3,11.63,0.46
5048d953-48c8-41a5-96bd-164decc50532,2026-06-12,CUST-204729,47.82,1673.7,2025-08-09,86.3,2026-05-10,42.99,1,11.31,13.38,45.42,Basic,2.83,2.24,86.16,8.46,Prepaid,97.95,-5.11,15.35,0.41
c55e38c6-a40d-4280-8a04-d0858bf1c655,2026-03-17,CUST-940085,30.03,1651.65,2026-07-18,23.06,2025-08-25,0,0,16.27,12.95,24.29,Family,3.94,7.53,170.69,5.63,Enterprise,98.01,-5.02,5.54,0.36
1307d05c-325d-4e5b-8f64-20701e105acb,2025-11-15,CUST-107095,116.08,5455.76,2025-12-16,101.09,2025-10-04,0,0,25.61,28.19,40.84,Enterprise,3.72,9.57,31.82,1.01,Enterprise,95.01,-1.29,4.57,0.44
4523936f-4bfb-4a19-b6ac-5f09c36a827a,2025-10-24,CUST-548060,72.3,3325.7999999999997,2026-03-16,116.37,2026-06-15,0,2,18.89,1.25,27.33,Enterprise,1.27,2.69,163.26,3.22,Enterprise,97.82,-9.9,8.19,0.25
78d5af33-4d61-4ca4-ab9d-266f499addd0,2025-08-24,CUST-696669,108.55,4233.45,2026-04-23,192.98,2025-10-28,0,0,3.08,10.91,36.03,Basic,4.58,0.46,109.92,7,Enterprise,97.91,-3.58,6.51,0.17
049eb96e-2555-4418-900a-3d390377c377,2026-02-16,CUST-793389,41.62,2330.72,2026-04-26,177.48,2025-08-21,0,1,0.12,29.25,42.39,Family,3.41,4.54,26.65,9.94,Prepaid,96.15,-3.76,4.1,0.47
5481a7c8-5619-4678-a0ef-208341affa4e,2026-01-23,CUST-546347,32.14,610.66,2025-08-01,47.28,2026-02-03,0,1,28.16,24.05,25.86,Basic,3.56,5.4,122.89,1.15,Prepaid,98.21,-6.68,2.92,0.45
9b9c59f2-b60d-490f-90f8-3a57c66aad9d,2026-04-09,CUST-654636,31.14,871.9200000000001,2026-05-15,103.42,2026-03-21,0,1,4.6,23.28,35.22,Basic,1.43,2.45,149.13,7.56,Prepaid,98.8,-6.68,14.22,0.26
2229c086-371f-499d-b328-f5f2077ce026,2026-01-18,CUST-884398,28.39,1419.5,2026-06-08,172.71,2026-03-01,0,1,38.72,4.96,49.17,Basic,1.7,-4.29,137.62,8.58,Prepaid,99.88,-7.17,7.15,0.25
4985bb81-4127-4b9f-ae46-a51fd69ae69c,2026-04-28,CUST-773637,116.12,2554.6400000000003,2025-10-05,116.97,2026-03-28,0,1,42.82,12.85,31.5,Premium,2.97,-0.53,179.24,1.76,Prepaid,98.45,-6.33,2.55,0.1
25294218-a60c-40c9-ac87-6ffd06b8302c,2026-02-21,CUST-411382,142.7,3852.8999999999996,2026-07-17,64.54,2026-06-06,39.57,1,23.9,2.04,12.29,Basic,3.29,6.37,53.94,4.07,Prepaid,97.03,-1.5,15.62,0.49
f09a015e-1131-404f-aea9-038aa87638ab,2025-08-13,CUST-502255,107.03,4923.38,2025-12-15,165.92,2026-07-17,0,1,22.5,15.24,31.75,Family,1.48,1.83,157.21,0.72,Prepaid,99.22,-6.14,17.14,0.16
cdc8e8d5-fc78-462a-9360-60aed83479dd,2026-05-02,CUST-931271,29.71,891.3000000000001,2026-04-25,98.55,2026-02-14,0,0,36.52,28.44,33.76,Basic,1.72,5.81,188.85,9.32,Prepaid,95.32,-7.46,12.51,0.15
f125338c-3ff3-4fd9-8e83-c18a0ed090d2,2025-09-30,CUST-657784,29.69,504.73,2026-06-17,150.29,2025-11-26,0,1,19.45,12.15,23.34,Premium,2.12,-1.73,138.34,1.56,Prepaid,97.97,-5.52,8.13,0.21
68de9cb7-a906-4c93-8010-0be1c41f9dd5,2025-10-09,CUST-638125,77.54,2016.0400000000002,2025-12-30,46.23,2026-04-25,0,1,0.38,18.49,39.92,Family,1.42,-4.91,50.59,5.21,Postpaid,97.4,-7.55,4.98,0.31
c176c58c-972c-4820-a043-10231e8d62d6,2026-04-21,CUST-430737,55.64,1669.2,2025-10-16,122.7,2026-03-24,42.66,2,40.43,29.56,24.54,Premium,1.18,6.78,64.36,4.36,Postpaid,96.32,-0.04,6.92,0.35
64ab4a7c-8f8d-4810-91f5-1a7e78388ed8,2025-12-28,CUST-631148,140.79,3942.12,2026-07-08,82.16,2026-05-06,0,2,36.58,16.82,11.9,Premium,2.84,-2.09,85.26,0.84,Prepaid,95.21,-4.04,6.16,0.15
80569deb-b33b-40f1-9bea-96ecd4285abb,2026-05-04,CUST-928145,34.48,1965.36,2026-02-02,143.4,2026-02-24,0,2,12.6,7.58,46.92,Family,4.02,6.23,46,3.85,Enterprise,99.81,-4.07,14.06,0.14
e034c9a4-b5a3-47d4-93e9-61d64d08b7f6,2026-01-23,CUST-640530,81.72,4494.6,2025-08-06,149.68,2025-07-26,0,1,8.73,21.96,22.36,Family,1.07,3.83,77.42,9.38,Postpaid,98.78,-1.54,18.37,0.48
0ea31d6f-63ab-447b-a35b-999fe4a44e44,2025-07-30,CUST-206798,79.72,4145.44,2026-06-16,114.36,2025-09-13,0,2,38.07,17.8,12.01,Basic,1.21,4.15,101.67,5.47,Prepaid,97.09,-0.93,14.33,0.18
d5480224-1f2c-4c95-b5dd-1b13c8bee429,2026-03-29,CUST-416234,35.18,1160.94,2026-01-09,62.16,2026-05-04,0,2,46.1,16.98,23.71,Basic,1.23,-3.41,189.61,8.7,Enterprise,99.37,-6.4,6.6,0.22
10f5da00-5ffa-4904-8886-acfda7ffd427,2025-12-06,CUST-673491,52.18,1200.14,2026-04-29,158.64,2025-08-15,0,1,32.5,8.01,48.4,Basic,1.2,-2.03,53.91,2.91,Enterprise,96.99,-0.9,13.29,0.34
f559d827-1da6-4dd2-9e28-0473a6039cf5,2025-09-11,CUST-565170,135.44,2708.8,2026-03-11,147.41,2026-06-08,27.59,1,29.73,11.48,43.61,Premium,1.33,9.51,186.03,3.33,Enterprise,96.69,-2.24,16.04,0.27
f516dc41-9786-4908-bb6b-1c81d475423f,2025-12-03,CUST-483694,118.75,2968.75,2025-10-06,117.94,2026-03-24,0,1,21.91,21.14,42.34,Basic,0.81,-0.68,136.81,2.3,Enterprise,98.31,-3.47,15.05,0.47
1e3a69cc-aa70-4f89-b11b-3cf94392ac81,2026-03-26,CUST-551782,78.39,1175.85,2026-07-05,83,2026-03-10,0,1,2.51,21.39,33.4,Family,3.55,6.49,91.45,8.39,Prepaid,95.49,-8.24,7.17,0.21
3436b9a0-74f0-4631-8c36-fba2cba08eb8,2026-05-03,CUST-259742,120.57,2290.83,2025-08-13,188.49,2026-07-05,0,1,12.55,16.34,43.65,Enterprise,0.72,5.1,190.42,6.87,Postpaid,99.87,-2.39,1.46,0.43
81293e3b-0b8b-4f7e-b793-07fe15850e8c,2026-05-07,CUST-871920,52.54,1733.82,2025-10-04,162.44,2026-02-28,6.95,2,43.45,21.66,27.85,Premium,1.38,-2.18,158.16,0.77,Postpaid,95.7,-3.45,5.04,0.43
db0875b5-3ff0-4884-9feb-69ef9f20f9dc,2025-08-26,CUST-995114,89.78,1256.92,2026-02-14,150.83,2025-11-10,0,2,39.85,11.22,28.12,Family,3.89,6.47,168.93,3.09,Enterprise,96.24,-7,10.07,0.23
4272a8dc-ce5d-4300-a09b-093027ee406a,2026-06-26,CUST-802264,130.31,2084.96,2026-07-02,161.42,2026-04-19,0,0,39.79,29.41,30.43,Premium,4.48,8.88,188.08,1.28,Prepaid,97.39,-0.42,8.19,0.14
82a5eab6-515a-40af-86a3-0b518685b8e6,2025-08-18,CUST-164107,44.2,1502.8000000000002,2025-11-24,47.04,2026-07-05,0,0,10.65,15.95,21.84,Basic,0.28,4.08,171.84,4.48,Postpaid,96.61,-5.17,11.15,0.27
0e99b9ce-264a-4598-89fb-2b5adbdaa074,2025-10-17,CUST-526855,58.37,2509.91,2026-02-06,108.42,2025-12-03,0,1,22.98,28.46,26.77,Premium,4.48,-0.43,95.54,5.62,Enterprise,98.28,-5.02,17.97,0.22
b9e7534b-0f80-4619-84bb-dc87dabf8d85,2026-05-17,CUST-792095,100,5900,2025-12-21,63.23,2025-10-07,30.59,2,2.61,6.26,14.67,Basic,4.11,8.63,57.96,0.19,Postpaid,96.31,-1.97,8.39,0.43
3bcc3949-6efd-4ac3-8169-bbd2ba7bd73c,2026-01-19,CUST-518281,119.62,5981,2026-02-19,23.73,2026-01-13,0,1,19.68,14.98,31.69,Premium,2.07,2.83,152.65,3.73,Prepaid,95.27,-6.43,14.07,0.49
a951db35-940b-425f-846d-a1f26e980369,2025-10-21,CUST-560573,115.77,4515.03,2025-12-15,32.72,2025-08-01,0,0,30.57,29.47,48.68,Premium,0.92,7.72,158.38,7.94,Prepaid,97.51,-2.36,2.85,0.45
971e6839-84c4-4553-b877-74121c22db2e,2025-10-24,CUST-762261,47.1,1083.3,2026-02-15,191.71,2026-04-12,0,1,31.08,6.09,45.5,Basic,2.34,7.21,54.42,8.28,Enterprise,95.32,-5.62,10.84,0.13
ae0b5758-5d46-4405-bd53-5726932c9d9d,2025-08-22,CUST-405240,140.38,7299.76,2025-12-03,79.77,2025-10-16,0,2,41.74,23.5,43.24,Basic,2.98,1.32,116.99,5.9,Enterprise,99.23,-6.41,5.79,0.19
813199aa-0af3-4cac-a6b9-ea605f0896cd,2025-08-21,CUST-878521,71.28,3350.16,2026-01-31,184.15,2025-10-31,0,1,5.61,11.07,48.61,Basic,2.02,3.47,149.62,0.87,Enterprise,99.07,-0.54,3.8,0.1
ae4d8302-66d5-4334-bad7-c00a03d8211b,2026-03-01,CUST-967986,69.75,3766.5,2025-07-30,79.18,2025-12-12,0,1,27.75,15.58,49.18,Premium,4.29,7.04,47.23,9.88,Enterprise,99.63,-6.41,10.94,0.26
0c3c1602-5fd8-44c6-af85-cf7d9a446cf5,2026-03-06,CUST-798235,113.47,5219.62,2026-01-05,171,2025-10-20,0,1,5.96,21.83,21.14,Basic,0.78,6.21,148.13,2.58,Enterprise,97.19,-9.4,15.04,0.3
