Record_ID,Date,Customer_ID,Customer_Satisfaction_Score_CSAT,Net_Promoter_Score_NPS,Support_Tickets_Raised,Support_Ticket_Resolution_Time_Avg_Hrs,Complaint_Type,Customer_Sentiment_Score_via_NLP,App_Login_Frequency_Per_Month,Self_Service_Usage_Channel,Unpaid_Bills_Count,Average_Billing_Delay_Days,First_Contact_Resolution_Rate,Customer_Effort_Score_Ease_of_Interaction,Complaint_Escalation_Rate,Self_Service_Abandonment_Rate,Customer_Feedback_Submission_Rate,Social_Media_Sentiment_Score,Customer_Loyalty_Index,Channel_Preference_Shift,Proactive_Support_Engagement_Rate,Billing_Clarity_Satisfaction_Score
4b424827-4b72-4999-a618-f6f9e2914471,2025-11-17,CUST-265886,2,77,0,37.6,None,1,12,IVR,1,3,92.36,4,3.94,12.95,2.59,0.76,0.79,None,8.98,4
3147c4b3-469c-41d7-ba26-385126b5bbd7,2026-02-18,CUST-423241,4,29,1,41.4,Billing,0,21,App,1,12,88.02,5,8.01,37.66,16.97,0.33,0.74,None,7.82,4
017b1df1-a196-4c93-8839-697800d7e93f,2026-02-03,CUST-479919,1,-67,1,25.5,Service,-1,29,App,1,3,75.08,4,0.32,38.33,16.58,0.51,0.89,None,7.78,3
1131562d-d025-4d83-9688-7090514c3d2f,2026-02-03,CUST-101858,3,73,1,2.1,Service,-1,22,Web,1,8,83.38,2,2.81,18.99,4.92,0.2,0.67,None,17.9,2
8818b9bd-daf4-42ca-b990-fb46f14c06b4,2026-01-25,CUST-234434,3,49,1,71.8,Billing,0,7,App,0,4,67.07,3,8.59,11.66,11.16,0.58,0.89,None,22.22,3
a3f3d7b1-6e82-407f-b977-4a5a6fc0f5d3,2025-09-21,CUST-517305,3,-91,5,20.8,Other,0,23,Web,3,10,84.19,3,6.52,12.92,8.47,0.66,0.74,App to Web,20.85,1
f221313d-151e-46c2-995f-a2e83a5b5abc,2026-04-28,CUST-729306,4,-90,1,27,Technical,-1,26,Web,1,13,72.96,2,2.2,35.33,5.63,0.96,0.8,None,29.68,5
382768bb-ce24-4d23-a9ad-0f393db6eff1,2026-03-04,CUST-885143,3,-32,0,14.2,None,0,19,Web,1,7,92.01,3,1.45,9.98,11.93,0.46,0.52,None,29.6,1
a208e637-ae36-4f07-9a0a-25d3076a55ef,2025-12-22,CUST-542149,1,-99,0,26.6,None,-1,7,IVR,0,6,61.03,2,3.78,11.25,10.6,0.22,0.71,None,22.52,5
5accd2e4-d940-4cb9-ba84-f6f55614a998,2025-09-26,CUST-774969,5,-2,1,3,Technical,1,4,IVR,2,2,63.85,5,9.81,25.38,17.62,0.1,0.56,None,21.4,2
506e3f16-f433-4a00-9aab-59a1c7689b99,2025-11-07,CUST-621370,2,19,1,20.7,Other,-1,14,Web,3,6,91.33,2,2.03,17.18,18.62,0.72,0.88,None,28.6,3
b9a89936-b138-4c0b-aa82-1f0afc87f0ca,2026-05-04,CUST-315563,5,13,4,37.5,Network,-1,4,App,0,6,68.12,3,6.83,38.92,17.4,0.81,0.54,None,9.72,3
44fba5a0-1880-42d7-9141-061efd1a2807,2025-09-07,CUST-524240,2,2,0,46.5,None,-1,18,Web,2,0,88.23,1,1.97,32.06,11.71,0.39,0.51,None,20.85,3
e708e2e1-d956-4ab6-a554-f6040afb315c,2026-03-23,CUST-132687,1,88,0,23.7,None,1,19,Web,3,6,76.94,5,5.19,15.34,3.47,0.31,0.86,Web to App,10.77,5
8f11f64a-25c2-418f-9fc2-bbba13566ee5,2026-05-09,CUST-777492,3,35,4,58.7,Other,-1,2,Web,0,9,69.31,2,8.69,18.43,17.59,0.33,0.83,None,22.81,4
beb04f31-4cdf-4191-821a-2c15afe5b99f,2026-07-11,CUST-548023,4,80,2,22.6,Network,1,18,Web,2,12,73.03,2,3.69,13.04,6.6,0.63,0.65,None,26.47,2
737ee087-d87f-40db-b488-43e697866429,2026-03-15,CUST-359264,3,-20,1,38.3,Network,0,24,IVR,3,11,94,3,9.76,33.64,1.7,0.94,0.91,None,7.95,3
1a31f7f9-aa9b-43f6-9077-99517949d09c,2026-02-07,CUST-604647,1,-39,1,26,Network,1,3,App,2,3,60.9,1,9.98,9.88,11.16,0.77,0.82,None,24.65,5
9f213e93-91f9-4fb0-99de-db8f4c94e2bf,2025-09-19,CUST-374917,3,-30,0,12.2,None,1,12,Web,1,7,65.45,3,8.37,39.92,12.35,0.35,0.53,None,10.4,2
582dccf1-a99b-4bab-aa13-726a6cc9e533,2025-09-23,CUST-645636,2,-9,3,11,Other,1,7,Web,2,3,91.24,3,9.51,20.13,15.4,0.46,0.75,None,16.36,1
f40ae2e3-bb85-44d8-a6b6-bd5c2fce3e9d,2026-07-08,CUST-886462,1,83,5,33.6,Network,0,17,Web,2,4,87.16,1,7.8,12.02,5.65,0.81,0.85,None,14.87,1
b8476b8b-728a-44d1-8caa-1b425b4be7f3,2026-01-29,CUST-532343,2,-76,1,12.5,Billing,0,21,IVR,2,8,81.01,2,7.3,36.91,5.27,0.45,0.53,None,5.5,2
7419b549-6e6e-40b1-b22f-7d316121e751,2025-12-20,CUST-957603,4,-75,4,55.3,Network,-1,14,IVR,0,8,90.9,1,3.46,36.3,12.92,0.16,0.88,None,28.25,4
eeafd1c8-3228-43da-9868-981909b0f33f,2026-03-17,CUST-379618,4,-95,5,18.7,Network,1,5,IVR,0,12,79.72,4,4.56,34.72,12.41,0.69,0.95,None,20.43,4
19b94aee-ee37-4d34-9a65-995d02b4d1b1,2025-12-31,CUST-364305,4,83,2,39.8,Billing,1,2,Web,2,11,91.06,2,5.86,26.69,7.68,0.46,0.76,None,14.42,4
0a9a6d13-2547-4a32-a0a8-d90501a5e6ce,2026-07-13,CUST-961961,5,53,3,55.7,Other,-1,9,IVR,2,10,85.56,4,9.46,7.13,3.54,0.93,0.89,None,10.34,3
bd29ea9b-10de-41df-822e-2e96d00beca1,2025-11-19,CUST-368070,4,98,4,53.6,Technical,0,13,App,1,11,93.75,3,9.27,13.81,4.33,0.87,0.82,None,29.73,4
60a122ba-ff71-4976-a81f-404ee7ad8227,2026-01-02,CUST-415201,3,-55,1,67.7,Network,-1,20,App,1,6,80.75,2,0.85,12.73,8.05,0.67,0.93,None,17.42,4
cdd87127-03bb-4226-8380-3ec61198321b,2026-04-28,CUST-285393,2,84,1,31.3,Technical,0,29,IVR,2,2,64.16,4,4.28,8.49,17.54,0.44,0.6,None,16.69,4
4791f8c7-1101-410b-a2af-512c2feb47c2,2025-07-29,CUST-572268,3,56,5,9.4,Other,1,7,Web,0,7,68.78,5,7.97,15.94,3.51,0.7,0.81,None,28.13,4
c526228a-21d6-4d9c-af56-b883c9ab650e,2026-03-14,CUST-365963,4,20,1,22,Service,1,22,Web,2,4,65.91,5,9.49,28.67,3.82,1,0.85,Web to App,7.24,2
11947ddd-2667-4312-96a4-3f1664e6446c,2026-06-18,CUST-976913,3,-41,5,68.4,Technical,-1,26,IVR,3,13,77.04,2,1.67,26.48,6.26,0.78,0.55,None,17.18,5
c33b5316-972b-4fdb-a59d-51fb3c5ca63d,2026-03-04,CUST-465125,1,-22,4,23.6,Other,1,23,App,2,0,70.58,1,7.44,26.2,16.88,0.54,0.58,None,22.71,2
101ec0b4-c841-42e0-bdbd-2a130a9c3f33,2026-01-19,CUST-128988,3,96,4,43.9,Other,-1,19,Web,0,10,81.29,1,4.85,36.83,10.96,0.81,0.91,None,25.32,4
82bebc3e-e31d-40ce-a246-fb672a92f20a,2026-06-24,CUST-167488,3,-50,4,69,Network,1,22,App,3,12,88.03,3,0.7,34.07,15.73,0.65,0.72,None,29.19,3
1fa679c6-a8c1-45b7-a8dd-814a9b24c39f,2026-07-01,CUST-457916,1,-47,3,22.7,Network,-1,29,App,0,10,74.01,1,7.71,34.33,11.33,0.77,0.79,None,13.36,2
c30b377d-e2df-4c29-853e-57aade172835,2026-03-05,CUST-772105,2,37,2,44.1,Network,0,30,IVR,3,8,90.43,5,0.5,24.83,8.08,0.72,0.69,None,12.88,4
cfc89d92-c35f-4391-a14b-e0f1e8c88028,2026-05-03,CUST-849427,4,5,1,59.1,Other,1,11,App,3,8,90.92,5,7.73,13.02,13.56,0.31,0.94,None,25.2,1
bb05138f-05dd-4e0d-b01b-4991a7e4d50a,2025-10-27,CUST-965581,4,18,3,54,Billing,0,15,Web,3,8,72.39,4,1.79,32.45,10.94,0.15,0.63,None,23.71,3
86e98252-4f0d-4d8e-b330-6eded016e325,2026-06-13,CUST-831381,2,-19,4,11,Service,1,4,IVR,2,1,61.7,4,7.13,5.61,15.57,0.76,0.83,None,7.72,2
12395bd9-64e5-487f-8015-2d45b6c3452c,2026-04-15,CUST-129129,3,-63,2,39.1,Technical,0,15,Web,1,10,60.93,1,7.22,30.97,11.21,0.37,0.53,Web to App,17.71,2
893ea02e-6772-497a-81d3-d99ab99197c0,2026-05-20,CUST-539457,4,1,3,29.8,Network,1,14,App,3,12,79.07,1,8.83,28.56,2.65,1,0.89,None,12.59,3
26fa3b7f-d06a-46d1-b170-dfb9d6b23913,2025-10-11,CUST-169893,2,3,2,15.3,Billing,-1,13,Web,1,8,76.49,2,0.72,21.52,2.84,0.38,0.7,None,18.67,5
125d4ec0-b231-4dd2-b5ce-50e134a88c84,2025-08-29,CUST-849442,4,-21,3,67.3,Network,0,1,IVR,2,4,61.94,2,1.47,37.5,7.58,0.95,0.65,None,18.4,2
ef5c745f-5cee-4e89-bcfa-22d014b14f79,2025-11-02,CUST-497379,2,-37,4,23.5,Billing,1,15,App,0,5,93.85,1,6.96,17.37,18.02,0.46,0.76,None,24.82,2
6e995a0c-86bc-48ca-bd8f-712969922a4f,2026-01-26,CUST-107058,4,-22,3,58.9,Network,1,23,App,1,4,87.89,1,8.82,28.92,5.07,0.55,0.95,None,22.69,3
e225b4ec-f4d3-47ab-8cea-7f0ba4c9d92a,2026-04-25,CUST-945192,4,3,0,41.9,None,1,3,IVR,3,8,87.94,5,6.9,16,10.91,0.27,0.88,None,23.57,3
1ec97b3e-5db6-42e0-9bbd-3ae9e13c3648,2026-01-26,CUST-155855,4,42,4,15.4,Technical,-1,4,App,1,10,77.61,4,8.39,21.05,10.44,0.73,0.74,None,15.39,3
a5908cf9-fbbc-4e9b-bb2f-facec6f60b73,2025-10-14,CUST-266417,4,-94,3,1.3,Service,0,11,App,1,1,81.13,1,2.46,17.5,7.66,0.24,0.73,Web to App,19.17,4
c9e89c63-a28b-44f2-a4a3-5be7cd2d3c7a,2025-12-24,CUST-919555,3,85,1,71.7,Technical,-1,17,App,0,13,90.64,2,4.5,25.41,5.83,0.55,0.6,App to Web,7.18,2
8cf620e3-8047-4e20-9416-f15ecca1e8b2,2026-02-26,CUST-256312,5,13,0,3.8,None,0,2,IVR,1,11,67.72,2,3.61,34.62,19.87,0.5,0.77,None,5.34,3
5a79da28-f028-4ff8-b513-eb0cd7d0ce18,2025-09-13,CUST-596464,1,56,4,2.7,Other,0,13,Web,1,2,91.47,4,6.06,23.41,12.74,0.14,0.8,None,23.25,3
743c2456-0ef7-4ce7-a5f3-2355f9a310be,2026-02-02,CUST-740844,3,73,3,35,Other,1,6,IVR,1,2,71.45,3,1.23,9.72,7.6,0.68,0.51,None,11.23,3
2aa8dc38-c07d-4d88-b617-eedc81250c48,2025-09-28,CUST-372184,2,78,4,13.9,Billing,-1,18,App,2,7,89.71,4,8.03,13.9,3.5,0.26,0.81,App to Web,10.35,2
808d2ff8-768e-4300-b21e-bbef10ce598e,2026-01-16,CUST-918684,2,-82,4,53.3,Technical,0,19,App,2,8,71.97,5,7.71,22.33,5.72,0.53,0.66,None,12.27,1
4c0b1048-c5d4-428d-babd-60373cbd035d,2025-07-26,CUST-381027,4,47,4,38.4,Service,1,26,App,1,13,73.04,1,9.81,25.25,6.86,0.39,0.52,None,14.84,5
27b3f295-37d2-4501-8762-af3890abc239,2026-05-19,CUST-201086,5,-41,5,64.2,Network,-1,3,IVR,2,7,88.17,3,1.9,12.38,15.29,0.35,0.56,None,27.27,5
7382d16c-c090-403a-b7d6-8eea951590dd,2026-04-10,CUST-614631,4,15,4,46.9,Service,0,19,IVR,2,6,80.65,4,6.04,17.64,18.85,0.29,0.95,None,17,4
d120fbff-f46b-4d85-9d22-fb2f3b63ef16,2026-06-29,CUST-394166,5,-90,1,15.5,Network,0,21,App,2,6,61.94,2,1.8,7.53,15.69,0.53,0.53,None,28.54,1
4d9ea4fe-d132-4714-9e91-3ab747a140f0,2026-05-01,CUST-884945,5,42,5,66.8,Other,-1,29,IVR,2,1,73.21,2,5.96,32.14,19.91,0.73,0.92,None,22.76,5
28062bac-58fe-44b6-ae1c-f15fdf36ebc3,2026-03-06,CUST-468795,2,21,3,52,Other,0,25,IVR,0,1,69.04,3,2.6,36.87,8.66,0.93,0.63,None,19.12,1
c40c2e22-4344-4caa-9ed8-0289267a7446,2026-02-04,CUST-363969,4,96,2,29,Service,-1,6,Web,0,9,90.77,1,6.77,17.56,7.63,0.46,0.53,None,10.27,2
5205ed0f-1d00-4952-aa20-31938cdd9ad9,2025-11-07,CUST-261627,3,8,4,29.6,Billing,1,14,IVR,3,1,88.79,2,6.87,12.59,10.78,0.37,0.54,App to Web,27.7,4
7b9a8c46-c608-4897-a5ac-8c9f2429d9e2,2026-03-10,CUST-863417,1,-71,0,57,None,1,22,Web,2,1,82.43,4,8.3,26.5,17.21,0.21,0.68,None,13.18,2
2ff61e75-ca92-47a2-be9a-2cf4f3c64438,2026-05-12,CUST-271184,4,50,2,8,Service,0,6,App,1,11,85.08,4,9.49,31.83,7.06,0.49,0.69,None,24.16,5
e788fe93-94ec-457b-9a1f-5d7db8f56465,2025-08-13,CUST-402633,4,67,5,33.9,Technical,1,28,App,1,5,85.96,2,6.8,39.97,19.39,0.16,0.64,None,16.18,4
c3c2e2ab-69de-45ef-904a-e408d5e0eaf4,2025-12-24,CUST-393947,3,-43,5,9.9,Billing,-1,5,Web,2,0,61.82,2,4.43,20.84,2.11,0.71,0.86,None,26.93,5
e618c6aa-7d38-4671-acb3-e953a2fa0088,2026-06-26,CUST-296321,3,78,3,52.3,Service,0,15,App,2,13,61.32,2,0.88,5.1,15.8,0.32,0.6,None,19.46,4
10c67c31-6773-4553-ac2c-15db5942c1a6,2026-02-02,CUST-132403,3,85,2,3.9,Technical,1,28,IVR,3,4,64.76,1,2.9,33.66,3.47,0.36,0.64,None,15.64,4
72fc594d-9d33-4033-99d4-6f0291a916ca,2025-11-07,CUST-649682,3,-38,1,3.6,Billing,-1,9,Web,2,7,90.65,1,0.58,9.74,6.69,0.96,0.64,None,20.05,4
5b50875c-de10-43d8-a888-078fe9424552,2026-07-23,CUST-628775,2,50,0,33.7,None,-1,19,App,2,1,86.63,4,5.8,5.6,3.79,0.53,0.76,None,6.17,3
6febfaf2-4ff1-4cc7-9edf-4f2d685fab7a,2025-08-12,CUST-712767,3,22,2,35.7,Network,0,23,IVR,1,8,66.31,3,0.46,10.71,15.43,0.33,0.83,None,11.53,4
76711f6a-44bd-44ca-8084-d87ce0b820a9,2026-06-26,CUST-978167,2,65,1,2.2,Billing,-1,22,IVR,2,12,94.89,3,9.95,23.24,16.93,0.8,0.55,None,15.49,3
b897226a-691b-4007-b547-ac761dbae45e,2025-11-23,CUST-876424,5,-34,1,54.4,Technical,1,26,Web,2,8,72.24,1,2.33,13.7,10.65,0.38,0.82,None,24.93,3
31cbec79-8e7f-49ac-bbb1-cc320d635c8f,2026-05-05,CUST-305770,5,41,4,46.4,Network,-1,8,IVR,2,13,81.1,3,8.82,32.68,10.83,0.72,0.73,None,27.55,4
136282cb-1a2a-4f9b-8861-fab90e2bc90f,2026-03-14,CUST-148255,5,67,3,33.3,Service,-1,18,App,1,5,72.85,2,3.88,36.69,7.53,0.45,0.92,None,11.92,3
4a222f60-272c-4a89-a39e-a293f050fc62,2026-05-29,CUST-688832,4,4,1,71.6,Other,0,16,IVR,1,9,69.25,3,6.55,11.7,13.31,0.64,0.53,None,26.42,3
44fd6244-ceff-4499-8ab4-4b177b091874,2025-08-28,CUST-494077,5,-35,2,22.5,Other,0,21,IVR,3,1,64.54,2,3.18,34.95,3.04,0.49,0.87,None,6.65,1
9df2fc60-c90b-4262-8bcc-b7dcdfa840ac,2026-02-25,CUST-574191,4,-50,2,51.9,Network,0,22,IVR,0,2,87.7,2,9.64,30.75,19.15,0.52,0.52,None,20.86,5
4a2c59d7-d11d-4968-bf84-6f17148195ac,2025-10-27,CUST-880202,2,-26,0,60.1,None,-1,3,Web,3,13,77.01,3,4.47,23.02,12.24,0.69,0.9,None,12.33,2
a98902bf-652e-4673-b1a9-e4d97dbfec60,2026-03-06,CUST-117729,1,84,1,70.8,Other,-1,3,IVR,2,5,89.99,3,2.95,9.06,7.93,0.44,0.56,None,27.41,5
0a223ec7-733c-4fea-9956-ad65323c0041,2025-11-05,CUST-603537,1,-94,4,58,Technical,1,15,App,1,7,69.3,4,9.64,37.88,16.39,0.73,0.52,None,24.03,4
996386fa-0b98-4193-98cf-a7594c205edc,2025-11-01,CUST-216340,1,91,4,51,Network,-1,14,IVR,2,5,78.89,2,3.84,9.14,7.55,0.33,0.78,None,20.48,3
7aedf7d8-3364-4c67-ad7c-08fb28f1c939,2026-04-04,CUST-936743,1,59,3,36.4,Service,-1,23,IVR,2,9,62.41,2,2.14,16.54,12.14,0.24,0.78,None,25.76,3
e7ff84c5-291a-4cb0-ac15-765600fb4eeb,2026-07-11,CUST-568416,5,-2,4,69.3,Network,0,20,App,3,11,75.84,2,7.71,27.31,12.81,0.19,0.57,None,6.14,4
143ccf29-a8b6-490e-9432-1a38074a3b79,2025-10-08,CUST-798348,4,68,2,2.4,Other,1,18,IVR,3,2,89.51,4,2.59,24.02,3.77,0.45,0.78,None,20.64,3
7fefebd6-3a64-47fb-9306-a306bfbfa870,2025-10-04,CUST-283973,4,-48,5,21.3,Network,-1,13,Web,3,14,66.35,1,6.31,25.72,10.6,0.58,0.88,None,17.55,3
96aadbdc-484d-4954-b75e-135a610999d3,2026-01-06,CUST-778987,2,17,0,31.9,None,1,26,Web,3,9,66.76,2,2.82,11.86,15.2,0.7,0.67,None,29.74,4
47dc6872-a261-4761-b8f0-965db084e632,2025-11-03,CUST-671657,2,-49,0,43.1,None,-1,24,App,2,12,81.06,3,2.54,38.39,4.57,0.42,0.62,None,20.08,1
9375bed7-cf1d-489d-83b1-f84d3a034040,2025-08-19,CUST-534297,3,-38,4,53.7,Technical,1,14,IVR,1,1,82.69,3,5.87,31.46,10.48,0.28,0.86,None,26.07,2
26e95e7f-2f9c-40a4-b255-6e1b65c6de86,2026-03-10,CUST-354904,4,76,1,9.4,Technical,-1,0,IVR,1,8,78.91,4,7.96,32.17,5.81,0.72,0.85,None,9.28,3
e78ca15d-c84b-41f0-98ee-bd3b19a43855,2025-12-02,CUST-754961,1,-74,4,9.7,Network,1,8,IVR,3,6,91.68,2,6.98,6.72,5.35,0.96,0.56,None,28.22,3
9f376793-1264-4046-b94f-c8a57e59a613,2026-02-07,CUST-722007,4,-88,2,27.8,Billing,1,21,IVR,3,0,74.72,1,9.37,36.47,5.15,0.71,0.57,None,26.82,4
41390491-8893-4693-9f4a-5ba98b34fc45,2026-06-26,CUST-790724,4,-44,4,48.5,Other,0,24,App,2,13,61.55,3,4.11,17.08,15.26,0.99,0.86,None,25.72,2
9f761e6a-62a9-4d82-ba3e-55a7f70bf4aa,2026-01-03,CUST-237345,2,-13,4,37.9,Technical,1,19,IVR,1,13,71.3,5,6.18,34.81,10.59,0.55,0.54,None,8.81,4
6356bdc7-1770-46bb-8fb6-c1a36a2fe725,2025-08-14,CUST-565730,2,79,3,27.2,Billing,-1,17,App,2,2,70.05,2,7.19,25.04,19.7,0.25,0.53,None,15.27,2
70e1d360-269b-46fc-8015-cafdc4b14e6c,2026-02-19,CUST-356583,3,84,5,2.9,Service,-1,24,IVR,0,13,91.85,4,4.23,9.41,13.01,0.66,0.86,None,29.81,4
72bd7ac3-119b-4e43-811f-4de508307ced,2026-06-28,CUST-979066,2,17,0,36.8,None,0,5,App,2,2,80.54,1,6.58,33.4,12.07,0.2,0.73,None,16.6,5
1d51b16f-5c57-4894-b8d1-43578de1ce22,2026-03-02,CUST-712265,5,50,1,36.5,Technical,-1,22,IVR,3,7,62.95,5,7.54,36.68,18.75,0.36,0.66,None,8.62,1
d46e6d00-c59c-4d62-ac7d-188e208f9e26,2025-10-22,CUST-777189,3,62,3,38.7,Technical,1,2,IVR,1,14,77.68,2,4.12,14.24,15.66,0.57,0.64,None,23.38,3
7c0b4090-fcab-4610-b856-ec184b6b50e4,2025-10-14,CUST-234760,4,-32,1,26.3,Service,-1,11,App,2,3,73.44,4,3.59,38.35,8.5,0.94,0.85,Web to App,26.77,4
1890b946-0262-4295-8b87-e9b223795dc9,2026-05-12,CUST-158963,2,26,4,70.4,Billing,0,28,App,3,12,68.45,4,3.33,34.08,6.1,0.64,0.9,None,22.56,2
88030c15-3693-45df-9899-bf54a83e43be,2025-11-18,CUST-207307,4,10,2,39.8,Technical,-1,23,Web,3,2,76.92,4,9.44,20.94,14.67,0.56,0.65,None,27.17,1
faecb5e2-a986-45a8-a629-1562034c1efd,2026-02-16,CUST-220925,4,-31,1,47.5,Other,-1,20,App,2,7,94.67,3,0.15,29.65,16.54,0.19,0.73,None,26.06,2
d9c652a9-9c38-47bb-bd71-b0f4f1f531d4,2025-12-02,CUST-883153,4,-72,4,14.4,Billing,1,29,IVR,0,8,62.81,3,6.33,6.16,11.6,0.2,0.51,None,26.3,4
7ee530ff-03e7-469a-be8c-33b8261a2a68,2025-10-13,CUST-729797,2,-84,3,3.4,Network,0,0,App,0,10,62.8,2,6.73,36.51,15.92,0.77,0.65,App to Web,25.95,4
0e2c8bc7-7a1f-430f-8411-3e90335ba339,2025-10-27,CUST-909807,4,-53,4,14.2,Service,-1,5,App,3,13,72.57,3,4.9,31.3,18.31,0.89,0.82,None,17.52,3
e19d65b3-197f-4563-a56c-1ac1fe5629ca,2026-02-02,CUST-181864,3,-36,2,51.7,Other,0,17,App,2,11,72.82,1,5.88,35.12,10.02,0.88,0.84,None,22.21,4
0b9408c5-bfb7-44f6-a13f-df42c4127eac,2026-03-31,CUST-345448,2,22,1,41.3,Network,-1,6,App,2,11,60.79,4,6.53,14.25,15.94,0.62,0.81,Web to App,16.25,1
ad650e39-63f7-4c6f-a3b1-d3d9b8d3cf2b,2025-08-23,CUST-264762,2,27,3,55.8,Technical,0,23,App,1,6,87.27,3,6.45,37.66,13.66,0.14,0.86,None,20.77,2
452706db-d8fd-4e3e-918b-dbb32a171e6e,2026-04-05,CUST-385021,5,-34,1,25.6,Service,1,12,Web,3,13,78.59,3,0.37,7.59,3.24,0.94,0.81,None,13.83,2
1ebac60d-c47b-494c-9105-b33350d1f05d,2026-04-15,CUST-180637,4,-11,3,45,Service,1,8,Web,1,6,66.38,4,7.76,30.98,9.57,0.44,0.57,None,19.66,3
252f7f45-b6f4-4b1d-92cf-73201544d5d5,2025-10-11,CUST-725424,4,5,4,41.6,Other,0,30,IVR,1,3,91.05,5,7.14,35.72,1.06,0.65,0.67,None,18.61,3
80c02643-5a90-4b00-99b6-0d12aff83a03,2025-08-26,CUST-917875,4,-63,0,5.9,None,1,16,App,1,0,63.48,4,5.13,39.06,8.62,0.62,0.78,None,14.88,3
d7fbdfee-969a-4a3a-aa0d-0c2ad04df504,2025-10-20,CUST-220754,3,61,3,46.2,Network,1,7,App,2,6,93.79,2,0.94,21.48,14.89,0.46,0.78,None,19.08,4
96bda94f-8376-458f-aa8b-ff96e7db1162,2025-09-30,CUST-484107,3,3,2,5.4,Other,-1,17,App,1,5,77.24,4,9.31,39.47,19.03,0.8,0.76,None,8.11,3
527cb815-f6f1-4212-b349-c725050f3648,2025-09-03,CUST-748152,2,11,3,54.4,Service,1,1,Web,2,9,89.46,3,0.14,17.39,6.55,0.99,0.55,None,20.53,3
53852343-ba7b-4468-a103-5c966d5eb462,2026-06-05,CUST-568409,4,8,1,68.7,Network,-1,12,Web,2,5,64.32,1,9.49,26.28,4.81,0.13,0.61,None,16.53,5
8dda9a8f-090d-465a-a5d1-f8fdf20eb93d,2026-07-06,CUST-430929,2,55,1,41.9,Network,0,4,IVR,1,1,60.63,4,4.84,6.68,15.43,0.53,0.65,None,16.89,3
5550d2bc-f22f-4606-90c1-61dfd36db52b,2026-02-22,CUST-690320,1,-48,3,61.9,Other,-1,28,IVR,3,4,66.89,4,0.82,23.1,18.09,0.7,0.88,None,21.24,5
343694b7-d28f-4a76-a84f-4d14a842c06a,2025-11-07,CUST-757506,4,41,4,67,Network,0,10,App,1,8,88.63,4,0.62,31.71,19.05,0.74,0.67,None,29.04,3
e95754b0-be05-4075-9b4d-54a8c76bf652,2025-12-27,CUST-871127,4,-4,0,4.4,None,-1,10,App,0,14,87.58,4,8.94,29.05,6.58,0.26,0.69,App to Web,9.12,1
a7e51c36-6c30-4190-b3a1-f938c8e35e2d,2026-07-19,CUST-605843,4,-16,4,47.6,Technical,-1,26,Web,2,6,60.85,2,7.62,15.78,8.37,0.71,0.78,None,5.77,4
9cdf837a-6ddb-41bf-b016-1bb3b0e31d60,2026-02-23,CUST-924413,5,66,4,42.9,Technical,-1,26,IVR,1,4,83.77,4,7.47,7.63,9.76,0.66,0.75,App to Web,13.1,3
7fcbb255-1654-469f-a300-b2a69fa81591,2026-03-23,CUST-911705,2,-45,4,45.5,Service,1,9,IVR,1,13,94.04,1,4.34,9.26,4.03,0.76,0.66,None,29.47,3
98c32fba-dbf6-4825-9a1f-c3df923408e9,2026-07-21,CUST-548567,3,-78,4,3.5,Service,0,25,App,1,3,75.94,2,1.5,8.34,19.56,0.82,0.83,None,23.24,3
8eb1c9eb-e638-433a-9c4e-e47ba250846a,2026-04-03,CUST-810405,2,-57,0,63,None,0,25,IVR,1,11,85.77,4,9.85,35.85,15.95,0.31,0.79,None,29.51,3
02ee6e68-a8d4-4a78-9a6a-f4f6cdc16593,2026-01-17,CUST-471996,2,-38,2,22.3,Other,-1,0,IVR,0,9,69.43,4,9.57,26.36,15.45,0.61,0.65,None,6.06,3
15adc7a8-5f11-45a5-99fa-fefc5176e481,2025-08-19,CUST-650839,1,-60,2,68.3,Billing,1,16,IVR,3,10,91.81,2,8.52,13.75,19.23,0.56,0.52,None,26.04,4
914a8196-cb5a-4619-afae-958855524a6e,2026-03-01,CUST-398972,3,37,4,7.3,Network,-1,0,Web,2,8,88.4,2,1.4,5.07,17.66,0.42,1,App to Web,16.44,5
f5a976b4-a796-4283-a57f-1c677349cbdc,2025-10-24,CUST-482492,2,36,0,61.2,None,1,4,IVR,1,13,86.93,3,5.54,12.78,14.46,0.94,0.92,None,23,2
a5d02dc1-fc18-4f99-8ed2-96a52a4cf563,2026-07-08,CUST-478377,1,-100,3,50.4,Billing,0,5,Web,1,13,91.35,4,3.11,23.25,10.65,0.84,0.55,None,6.34,1
08ad5b07-7fb3-4c81-9980-45ef28445248,2026-03-11,CUST-855305,2,-6,3,12.1,Billing,-1,6,Web,2,10,89.83,3,9.95,18.6,13.34,0.37,0.56,None,21.45,4
8b882789-d7a9-4707-a8ae-5f9541d3de85,2025-11-08,CUST-623916,3,23,0,22.8,None,1,12,Web,2,5,87.32,5,1.39,25.51,6.23,0.77,0.87,None,24.91,4
15f38220-54ae-42c5-b7ad-e0fc76f35c6e,2025-09-09,CUST-272357,1,-11,4,32.8,Network,1,3,App,1,2,66.22,2,8.69,19.28,1.32,0.92,0.8,None,23.06,5
07065cf4-dbee-4ac9-9d26-091eb82fe78b,2026-06-09,CUST-943418,4,-29,4,71.5,Service,-1,10,Web,3,5,84.35,5,4.37,14.35,8.84,0.5,0.99,None,26.31,3
