Record_ID,Date,Customer_ID,SIM_Swap_Frequency,Unusual_Call_Patterns_Flag,High_Roaming_Alert_Flag,Device_Blacklist_Check,Account_Hijack_Risk_Score,Multiple_SIM_Registration_Attempts,Identity_Verification_Passed,Call_Forwarding_to_Premium_Numbers,Shared_Device_Flag,Fraudulent_Payment_Attempts,Account_Takeover_Detection_Rate,SIM_Cloning_Incidents,KYC_Compliance_Rate,Suspicious_Device_Change_Frequency,Fraud_Investigation_Success_Rate,High_Risk_Transaction_Alerts,Roaming_Fraud_Detection_Rate,Multi_Account_Linkage_Risk_Score
fcef066e-97c3-413e-855c-076ddaf03719,2025-11-06,CUST-771762,1,No,No,Yes,0.34,1,Yes,No,No,2,85.85,1,98.59,4,75.01,No,0.29,0.69
a6c86599-d9a1-4bd3-b5a0-7e88d50958f8,2025-09-20,CUST-124607,2,Yes,No,Yes,0.72,1,Yes,No,No,2,81.49,0,96.18,0,75.24,No,1.38,0.62
2ce208d6-f915-4011-aaaf-a3ac9b5230f9,2026-01-08,CUST-669897,3,No,No,Yes,0.85,0,Yes,No,No,3,89.78,0,97.15,4,50.54,No,0.42,0.12
e8b98b7a-a45c-4e2c-8d20-0f3602d6194f,2026-04-27,CUST-695199,3,No,No,Yes,0.52,1,Yes,No,No,2,93.45,1,92.78,1,61.33,No,0.74,0.52
4b1d3cf3-8115-4a5e-97aa-85ab23084d3f,2026-02-08,CUST-846900,0,No,No,Yes,0.62,1,Yes,No,No,2,91.6,0,94.57,2,58.61,No,1.75,0.45
be02e801-2a29-4963-8bfd-9c022d6e935d,2025-11-08,CUST-461261,1,No,No,Yes,1,2,Yes,No,No,2,93.67,0,92.29,3,83.42,No,0.76,0.33
d1c3b436-d3c8-4324-b479-ed675578dcf8,2026-06-03,CUST-564304,2,No,Yes,Yes,0.15,1,Yes,No,No,2,87.64,0,95.73,1,60.76,No,0.47,0.61
39745eea-cb8a-4ccb-bb2d-6babf8960694,2025-08-02,CUST-721732,0,No,No,Yes,0.82,2,Yes,No,No,1,92.11,0,94.99,1,86.49,No,1.86,0.6
e0608e9e-39c3-4154-b4e8-749ae7848d16,2026-05-19,CUST-134006,2,No,No,Yes,0.65,0,Yes,Yes,No,3,97.62,0,93.57,2,69.02,No,0.44,0.14
3396b46e-e9ea-4555-9d99-591b580123f5,2026-03-10,CUST-744178,0,No,No,Yes,0.1,0,Yes,No,No,2,98.69,1,98.68,5,53.14,No,0.21,0.39
238077f7-13aa-4ab4-a6fe-dcc5ec6e7231,2025-08-19,CUST-800939,1,No,No,Yes,0.73,2,No,No,No,2,92.13,0,97.76,1,59.91,No,1.83,0.51
dca46ab4-0e47-45a3-b8b4-064f90ea6d0d,2025-08-20,CUST-166221,1,No,No,Yes,0.99,1,Yes,No,No,0,89.1,1,94.85,3,86.37,No,1.76,0.63
f746bcc3-b287-4dbd-8f04-741085ec3210,2026-04-26,CUST-323742,1,Yes,No,Yes,0.9,0,Yes,No,No,3,82.21,0,90.82,4,81.11,No,0.73,0.74
67864124-408b-448a-ac5d-6cbf782a8f7d,2026-02-06,CUST-345585,0,No,No,Yes,0.4,1,Yes,No,No,1,94.65,1,95.07,1,74.43,Yes,1.06,0.68
bc94fd43-cdc2-445e-ae5a-c2fd8650455b,2025-08-03,CUST-738770,1,No,No,Yes,0.31,1,Yes,No,No,1,91.98,1,97.2,0,57.2,No,1.33,0.69
78948540-5ced-430c-9d82-8a8d4e34437b,2025-07-29,CUST-945576,2,No,No,Yes,1,0,Yes,No,No,2,91.33,1,96.73,2,81.82,No,1.14,0.25
ec65ebb1-3ce5-4683-8696-58de34dcd85f,2025-10-14,CUST-824382,3,No,No,Yes,0.86,2,Yes,No,No,1,82.7,1,97.22,4,62.99,No,0.57,0.33
18edd67e-c431-4035-896d-39888b00e89a,2026-06-08,CUST-577234,2,No,No,Yes,0.78,2,Yes,No,No,1,98.03,0,97.31,2,60.27,No,1.03,0.73
04931a02-5a10-4b2d-93c7-8fceba182e86,2026-05-16,CUST-905385,1,No,No,Yes,0.47,1,Yes,Yes,No,1,87.39,0,95.78,2,70.7,No,1.75,0.72
fef903a4-4ee0-41f2-a39b-09dc7de93f07,2025-09-16,CUST-191080,1,No,No,Yes,0.25,1,Yes,No,No,3,90.6,1,91.26,3,66.62,No,0.99,0.64
c84645b7-ab6f-45bd-8abd-0dccce0503e4,2025-09-20,CUST-557663,1,No,No,Yes,0.29,0,Yes,No,No,1,90.16,0,90.08,3,60.81,No,0.61,0.75
5b125f2c-858e-4ee7-8a0e-ff979790d5cd,2025-08-21,CUST-417766,2,No,No,Yes,0.31,2,Yes,No,No,1,85.15,1,92.42,4,63.02,No,0.8,0.64
db02b304-a319-4a87-b390-aba61fdf0939,2025-08-19,CUST-562431,1,No,No,Yes,0.55,0,Yes,No,No,2,80.76,1,97.86,1,77.47,No,0.39,0.66
31102c6e-726b-42cb-88b9-45a2a11418cb,2025-08-09,CUST-516341,1,No,No,Yes,0.95,2,Yes,No,No,1,86.11,0,97.2,2,62.17,No,0.81,0.38
94f44fee-cc72-4fc9-a5d5-09bd27fc2b1f,2025-10-06,CUST-709372,2,No,No,Yes,0.46,2,Yes,No,No,0,90.47,0,91.99,3,53.85,No,1.04,0.52
a1ffa155-99a0-4fb5-bc25-789f9ad70e0d,2026-07-09,CUST-452500,0,No,Yes,Yes,0.76,1,Yes,No,Yes,1,97.69,0,95.13,2,76.14,No,1.73,0.59
e2910d1a-efb7-49df-aea8-d895b60b0c7b,2026-02-07,CUST-318946,0,No,No,Yes,0.38,2,Yes,No,No,2,85.07,1,90.3,1,86.69,No,1.92,0.13
bf29c506-d0d6-4cec-8208-4978b6b362d4,2026-07-15,CUST-821732,1,No,No,Yes,0.86,2,Yes,No,No,2,91.41,1,91.33,3,88.09,No,1.72,0.41
673de36b-6d25-4e7e-8399-3e419e9f8d41,2025-09-16,CUST-707783,0,No,No,Yes,0.49,0,Yes,No,No,1,88.02,1,99.81,2,72.72,No,1.84,0.53
480d6124-4c24-4fcc-884f-eab1f00a4b9e,2025-12-11,CUST-727191,0,No,No,Yes,0.87,0,Yes,No,No,1,80.61,1,90.11,1,74.45,No,0.75,0.23
0ad66aa3-9e8e-4e23-9f09-c9431407a2c9,2026-04-04,CUST-496381,2,No,No,Yes,0.88,0,Yes,No,No,1,87.92,1,97.28,5,88.16,No,1.7,0.24
477ec176-3742-47be-b653-a95254b9e11c,2025-07-28,CUST-543943,2,No,No,Yes,0.72,2,Yes,No,No,2,92.17,1,93.75,4,78.79,No,1.13,0.23
d8fbd3f4-9cef-40fa-9b1a-22e6615d713d,2026-05-08,CUST-524931,0,No,No,Yes,0.41,1,Yes,No,No,3,92.79,0,92.16,4,60.36,No,1.14,0.29
1bf8af53-dcb5-486b-b5d3-53814fa47519,2026-03-18,CUST-634383,3,No,No,Yes,0.25,2,Yes,No,No,2,83.97,0,98.63,5,77.36,No,0.15,0.57
d0eb16ea-44b4-4aa1-813d-db4b2c0c1f65,2026-07-03,CUST-803821,0,No,No,Yes,0.52,1,Yes,No,No,2,83.24,1,93.8,3,87.59,Yes,0.3,0.73
ded56698-3e1b-4bc3-99ac-a5f0589f0c1b,2026-06-16,CUST-110058,3,No,No,Yes,0.68,1,Yes,No,No,3,92.92,0,98.11,5,86.73,No,1.42,0.31
039b8178-14b5-4eb8-81d8-22fef2e134ec,2025-09-03,CUST-693688,2,Yes,No,Yes,0.3,2,Yes,No,No,1,96.32,1,95.33,1,64.86,No,0.83,0.12
f5594a38-47d9-47cc-813f-239fd306c6df,2026-07-14,CUST-705445,0,No,No,Yes,0.38,1,Yes,No,Yes,1,95.84,0,98.78,1,68.71,No,1.07,0.35
dbb69402-3817-4853-a367-749681d380f3,2025-12-14,CUST-538043,1,No,No,Yes,0.12,1,Yes,No,No,3,83.78,1,91.45,1,88.86,No,1.58,0.23
7814d203-7d07-4fc5-b952-42e6f6c3c549,2025-11-16,CUST-241219,0,No,No,Yes,0.47,2,Yes,No,No,2,83.11,0,98.24,5,64.64,No,0.26,0.63
e64b74e5-3fee-4164-aa6a-304996c0a2b6,2026-03-23,CUST-688696,0,No,No,Yes,0.84,2,Yes,No,No,3,98.73,1,94.32,3,57.6,No,1.84,0.14
7ae8e154-725e-4e99-8e52-de80c558c231,2025-08-16,CUST-378425,1,No,No,Yes,0.77,0,Yes,No,No,1,87.54,0,91.98,0,83.41,No,1.55,0.19
e945ad90-f3d7-45ad-bb8a-5528f4271db7,2025-10-19,CUST-715033,0,No,No,Yes,0.96,0,Yes,No,No,2,92.36,1,94.01,1,64.12,No,0.6,0.63
20d85206-55d9-41dd-b5f6-05d5ade00bec,2025-10-21,CUST-767150,3,No,No,Yes,0.91,1,Yes,No,No,0,95.76,1,90.71,2,58.73,No,1.98,0.58
52aa22ca-693a-4ff2-8071-7a1869ced116,2025-12-27,CUST-972174,2,No,No,Yes,0.55,1,Yes,No,No,2,84.81,0,98.61,1,57.34,No,1.7,0.74
9d7472b8-cb6f-44d8-8f58-55865188ed48,2026-01-09,CUST-728273,1,No,No,Yes,0.52,1,Yes,No,No,3,88.17,0,92.32,2,66.07,No,0.99,0.6
61d7f78d-ac18-450e-9f5d-b4f034781723,2026-02-06,CUST-131537,1,No,No,Yes,0.53,1,Yes,No,No,1,80.5,1,94.9,4,87.59,No,1.71,0.33
6e58efbd-cc42-4d26-b85a-3fd40a0b6267,2026-06-23,CUST-338396,1,No,No,Yes,0.48,1,Yes,No,No,1,84.93,0,97.78,2,67.3,No,0.39,0.3
e7ee27ed-c3b3-446c-bdd5-5f5d04895fde,2026-05-22,CUST-771474,2,No,No,Yes,0.72,1,Yes,No,No,0,96.27,0,97.41,1,54.99,No,0.89,0.76
19565350-26e0-49b0-9710-937567f92d44,2025-10-23,CUST-233585,1,No,No,Yes,0.84,1,Yes,No,No,2,81.55,1,99.94,3,56.33,No,0.17,0.49
39175940-5dc3-42ce-98c9-fbcda55f1ed2,2026-01-16,CUST-261351,1,No,No,Yes,0.83,1,Yes,No,No,2,95.78,0,95.28,5,75.44,No,0.36,0.33
d505271b-88b6-45c2-917b-fd17d0f1d48e,2026-04-22,CUST-113239,1,No,No,Yes,0.35,0,Yes,No,No,3,97.38,0,95.81,1,57.19,No,0.47,0.78
c6fab653-b432-4914-827e-53dc0a3140dc,2026-04-13,CUST-238212,1,Yes,No,Yes,0.56,0,Yes,No,No,3,81.84,1,94.25,3,73.65,No,0.29,0.57
3dac8b30-733f-48fc-b518-1a2469ac7317,2025-09-05,CUST-682693,3,No,No,Yes,0.58,1,Yes,No,No,1,80.25,1,98.06,3,65.45,No,1.17,0.16
e198eba5-4957-4178-b8b4-8e073d651590,2025-11-15,CUST-993855,0,No,No,Yes,0.44,0,Yes,No,No,2,96.04,1,92.09,2,52.86,Yes,0.45,0.68
0713edb8-bdda-44b4-a5da-e17696508475,2025-08-09,CUST-249567,1,No,No,Yes,0.38,1,Yes,No,No,1,83.13,1,97.99,4,86.25,No,0.64,0.76
58dc7f64-f31e-4d79-a1f1-73c1b14778ab,2025-10-09,CUST-669300,2,No,No,Yes,0.24,1,Yes,No,No,2,94.63,0,91.45,5,51.38,No,0.22,0.7
f663e516-4ff5-419f-9d4f-82219d7cc1f8,2026-02-18,CUST-733462,2,No,No,Yes,0.82,2,Yes,No,No,1,90.72,0,95.91,5,68.76,No,1.52,0.61
361c3d01-adb2-4280-a151-3ab30df2724e,2026-07-24,CUST-470671,0,No,No,Yes,0.99,0,Yes,No,No,1,80.01,1,94,2,82.1,Yes,0.17,0.23
d92506b8-177b-44f4-ab46-4d6ebabfd291,2025-12-25,CUST-419836,1,No,No,Yes,0.32,1,Yes,No,Yes,1,96.59,0,93.95,0,77.74,No,0.44,0.37
3ce7b34d-2c7c-4583-869b-e5f5fed8ce40,2025-09-21,CUST-150260,0,No,No,Yes,0.73,1,Yes,No,No,1,83.24,1,94.23,2,69.86,No,0.59,0.28
0e9829b1-2d6d-452a-93d3-d476f30061ed,2026-02-16,CUST-993087,1,No,No,Yes,0.6,1,Yes,No,No,2,86.55,1,92.71,0,86.86,No,1.94,0.52
c494fe38-b3a1-4a0a-8e48-224f6ce3c40e,2026-06-11,CUST-842268,0,No,No,Yes,0.67,2,Yes,No,No,1,89.14,1,97.42,3,75.33,No,0.71,0.1
5052fa71-1a35-4079-ad4b-76ebab81df46,2026-05-14,CUST-485745,0,No,No,Yes,0.43,1,Yes,No,No,3,84.21,1,98.19,4,79.66,No,0.97,0.76
770786c8-d1c2-4dd7-ab82-57d5f8e3345e,2025-09-01,CUST-198517,1,No,No,Yes,0.51,1,Yes,No,No,0,93.71,1,92.63,4,80.18,No,0.44,0.31
cd5625dc-3127-4baf-8fb3-2a395ed8d294,2026-07-16,CUST-962520,1,No,No,Yes,0.25,2,Yes,No,No,1,84.36,1,93.79,2,58.48,No,1.79,0.53
3a8c7a78-8457-48c6-bd40-63e424af5bb0,2026-07-11,CUST-553860,3,No,No,Yes,0.77,0,Yes,No,Yes,2,90.91,0,90.07,2,76.85,No,0.77,0.13
15f9e243-30e7-4f06-bb9f-f4d4ae06f596,2026-05-29,CUST-283406,3,No,No,Yes,0.99,1,Yes,No,No,0,91.41,1,93.76,2,84.32,No,0.86,0.29
d2198ce8-bbac-4384-84a6-39096c02eb89,2025-10-01,CUST-227478,1,No,No,Yes,0.8,1,Yes,No,Yes,1,96.98,1,94.66,4,60.06,No,0.28,0.3
9af1b0c6-c19a-4f68-9e37-af16633a9290,2026-02-18,CUST-168819,3,No,No,Yes,0.72,1,Yes,No,No,1,96.13,0,99.74,1,86.46,No,1.05,0.38
5666fd1a-af9d-439a-93f3-df3d171b6e8e,2026-05-13,CUST-659301,0,No,No,Yes,0.77,2,Yes,No,No,1,81.51,1,98.72,3,71.55,No,0.46,0.11
1d07ff38-6df9-43bf-8568-32aecd2c2d14,2026-03-07,CUST-650751,1,No,No,Yes,0.99,2,Yes,No,No,3,94.02,1,90.59,3,66.99,No,1.39,0.13
69f62ca3-66af-4b27-b548-297c80d1a7f2,2025-11-16,CUST-621641,0,No,No,Yes,0.3,0,Yes,No,No,3,80.34,1,96.36,2,86.69,No,1.83,0.57
9c335591-9531-4cfc-9e7e-42b7ad4da380,2025-12-09,CUST-236402,1,Yes,No,Yes,0.26,1,Yes,No,No,0,96.63,1,94.68,3,77.5,No,1.69,0.16
96835554-e01a-48d4-a0b2-d4aef76bcb12,2026-03-22,CUST-116358,1,No,No,Yes,0.85,1,Yes,No,No,2,84.13,0,98.39,1,62.74,No,0.74,0.55
8ecb25d2-528b-400d-a196-64f887749816,2025-10-16,CUST-894444,2,Yes,No,Yes,0.15,0,Yes,No,No,1,87.67,0,93.46,3,87.51,No,0.72,0.58
5a552415-b5c9-4beb-a6e5-2bc91f22a778,2025-09-29,CUST-434490,1,No,No,Yes,0.85,1,No,No,No,1,81.07,0,93.17,1,83.09,No,1.71,0.73
aaba9a06-e47a-4b91-9498-3f661c31c7e3,2026-03-22,CUST-330815,0,No,No,Yes,0.89,1,Yes,No,No,0,87.64,1,94.97,3,71.11,No,0.86,0.67
dff7afaf-00f7-4ff2-82ce-049d96ca5d9b,2026-02-01,CUST-778787,3,No,No,Yes,0.96,2,Yes,No,No,1,80.1,1,94.24,4,59.01,No,1.59,0.58
aceb10a0-c04f-426c-837d-63fedf08ee6f,2026-01-14,CUST-492003,3,No,No,Yes,0.73,1,Yes,No,No,0,94.29,0,97.59,4,88.77,No,0.28,0.74
f00e983d-40de-4227-b457-481b182e9754,2025-07-26,CUST-738359,0,No,No,Yes,0.82,1,Yes,Yes,No,3,81.99,1,98.64,3,84.8,No,1.71,0.65
fd9f3dc1-3a17-4565-9493-b14ea7c0f31e,2026-03-15,CUST-341592,2,No,No,Yes,0.44,0,Yes,No,No,2,80.12,1,93.37,3,73.97,No,1.08,0.5
bdc2a7f7-f26a-44c2-9e90-fe0057b10b89,2026-07-03,CUST-260091,2,No,No,Yes,0.19,1,Yes,No,No,2,86.94,1,90.83,1,50.76,No,1.13,0.75
815413ce-3272-48a2-ab2d-e682d2405242,2026-06-15,CUST-881088,3,No,No,Yes,0.27,2,Yes,No,No,0,85.95,0,93.01,4,85.11,No,0.4,0.13
8fc996c1-5c82-4068-8f5e-b635f6d7fc24,2026-06-04,CUST-168731,1,No,No,Yes,0.45,1,Yes,No,No,2,91.25,0,98.11,2,88.56,No,1.88,0.29
ae02b955-a94c-40eb-a752-4b0cad53bb25,2025-11-26,CUST-471833,2,No,No,Yes,0.6,0,Yes,No,No,2,94.18,1,94.09,1,67.76,No,0.23,0.5
54a213a2-0957-46c4-87df-58c1a2691a2e,2025-12-31,CUST-984934,0,No,No,No,0.92,1,Yes,No,No,0,91.09,1,92.99,4,68.13,No,1.88,0.54
ba9674b1-9570-47ef-a896-09819527b60e,2026-03-14,CUST-220688,0,No,No,Yes,0.52,2,Yes,No,Yes,1,85.62,0,92.53,4,84.3,No,0.15,0.46
409bf966-543e-4721-b797-22245000714a,2025-09-23,CUST-996054,1,No,No,Yes,0.78,1,Yes,No,No,3,81.05,1,96.39,3,79.64,No,1.97,0.77
674a2ec8-7d13-4cf3-913f-f8b154329fa5,2025-11-07,CUST-457371,1,No,No,Yes,0.32,1,Yes,No,No,2,91.13,0,91.69,5,72.38,Yes,1.78,0.64
0b5eb5b5-317a-4e69-9c51-9930f697b917,2026-06-22,CUST-728423,3,No,No,Yes,0.24,0,Yes,No,No,2,95.26,1,99.65,1,80.49,No,1.95,0.1
5d3df676-c2e0-45f9-be32-7ec8d600557f,2026-03-27,CUST-540103,2,No,No,Yes,0.11,2,Yes,No,No,2,88.57,1,91.24,3,67.37,No,0.85,0.58
35b4a814-4c2a-40c5-a605-d3f5280992dd,2025-08-28,CUST-853350,0,No,No,Yes,0.25,1,Yes,No,No,3,84.41,0,96.39,5,65.04,No,1.26,0.33
784fa8e0-6a95-4c66-82fd-68b62767a33b,2025-12-24,CUST-771509,3,No,No,Yes,0.94,0,Yes,No,Yes,2,84.91,0,91.73,0,58.58,No,0.58,0.39
bfd076d0-ec1f-4c7e-b2fa-5306f951e5f9,2025-09-03,CUST-703163,2,No,No,Yes,0.2,2,Yes,Yes,No,3,98.99,0,97.3,4,88.94,No,0.54,0.48
e14ff7ca-6a4b-4916-a834-04bb0cf8ffa5,2025-08-17,CUST-931238,2,No,No,Yes,0.18,1,Yes,No,Yes,2,92,0,93.43,2,81.98,No,1.24,0.54
c87e0d1c-2cb0-428a-8c9d-14c34fefeec1,2026-04-25,CUST-278806,1,No,No,Yes,0.8,1,Yes,No,No,3,80.19,1,96.32,1,62.79,No,1.55,0.15
d74bd2a6-b873-4838-a899-cae468158fb9,2026-05-13,CUST-349547,2,No,No,Yes,0.75,1,Yes,No,Yes,3,86.09,1,92.17,3,64.03,No,1.16,0.15
8e73e878-261d-44a2-bb8e-f174dfb94fad,2025-11-17,CUST-762580,1,No,No,Yes,0.62,0,Yes,No,No,2,92.71,1,93.94,4,50.4,No,1.29,0.23
1860e061-f55b-4278-b7db-ca5a773d1f96,2026-04-16,CUST-475016,2,No,No,Yes,0.27,2,Yes,No,No,2,84.42,0,91.03,5,52.09,No,0.62,0.33
26d2f4e3-6a20-464b-bc63-5418800ff138,2026-03-04,CUST-944877,2,No,No,Yes,0.77,2,Yes,No,No,0,92.64,0,96.41,3,58.96,No,1.62,0.43
c7c28efb-f2f8-4a08-8bc9-dd9c70ca45d2,2026-07-09,CUST-406864,1,No,No,Yes,0.56,2,Yes,No,Yes,1,86.97,1,94.37,2,57.98,No,1.86,0.28
de8ac0d7-fdeb-49de-9820-5302a8ab0229,2026-06-04,CUST-136002,1,No,No,Yes,0.37,1,Yes,No,No,2,90.07,0,95.47,0,81.07,No,1.26,0.6
b8def965-fdca-4243-a461-22adc567f853,2026-01-25,CUST-735725,3,No,No,No,0.28,1,Yes,No,No,3,87.5,1,93.1,4,64.77,No,0.77,0.38
5933afa6-2f56-463c-846f-dd3dd9de760f,2025-10-08,CUST-261145,1,No,No,Yes,0.98,0,Yes,No,No,3,84.07,0,91.19,3,54.07,No,1.02,0.58
77f69d66-90d2-4e94-898a-098b4d99106d,2025-09-30,CUST-352171,1,No,No,Yes,0.54,1,Yes,No,No,0,98.52,0,98.3,2,80.24,No,1.76,0.19
53bcad07-327a-49f7-8c4a-b840cb3b2153,2026-03-12,CUST-520971,1,No,No,Yes,0.51,1,Yes,No,No,2,97.45,1,91.25,5,60.67,No,1.71,0.32
2aa89bd4-8dbd-4112-9b63-ef57f9134a16,2026-01-07,CUST-852081,3,No,No,Yes,0.35,1,Yes,No,No,1,91.85,1,99.22,0,56.98,No,0.44,0.43
7e8e25bb-003b-4887-b935-77bf64c0f6ef,2025-08-09,CUST-547907,0,Yes,No,Yes,0.69,1,Yes,No,No,2,90.68,0,92.72,1,79.56,No,0.65,0.49
52c75cea-31d1-4c64-b555-d229973da21a,2026-04-13,CUST-421964,2,No,No,Yes,0.58,2,Yes,No,No,3,93.09,0,92.93,3,61.34,No,1.81,0.3
dd246157-ada2-418a-925c-8334754e4a9c,2025-12-18,CUST-910012,3,No,No,Yes,0.22,2,Yes,No,No,1,85.05,1,90.31,1,67.26,No,1.83,0.14
6d276338-58f6-4d07-bb1b-c407ac6622da,2026-01-06,CUST-896036,3,No,No,Yes,0.37,1,Yes,No,Yes,1,94.2,1,97.68,2,55.36,No,0.14,0.27
bf94fc76-512a-4c1f-bea5-fc643a293cb0,2026-06-20,CUST-695713,0,No,No,Yes,0.91,1,Yes,No,No,0,94.79,1,93.73,1,73.85,No,0.82,0.15
6cf900dc-eae9-488f-9b63-43b32ea82ff5,2026-05-20,CUST-743181,2,No,No,Yes,0.13,0,Yes,No,No,3,98.56,1,93.21,3,82.97,No,0.84,0.54
ed1ca919-c2e2-4f53-a359-4d9b4d53fa13,2025-10-08,CUST-252377,0,No,No,Yes,0.73,2,Yes,No,No,2,94.16,1,97.05,2,58.11,No,1.09,0.41
6afdf545-9e71-426b-8eed-08587d5718de,2026-07-20,CUST-763935,1,No,No,Yes,0.27,2,Yes,No,No,1,89.44,1,96.17,4,67.64,Yes,1.2,0.43
54090e82-4acf-40b8-94b0-d52c5d12d7b1,2025-09-13,CUST-813783,1,No,No,Yes,0.71,2,Yes,No,No,2,90.57,0,94.71,2,66.58,No,1.8,0.31
f15fc90f-7bbd-489c-9415-c21b0f3e05b7,2026-05-15,CUST-248306,1,No,No,Yes,0.86,0,Yes,No,No,3,98.39,1,93.4,3,63.18,No,0.47,0.79
93f97da8-13fa-4987-b3ef-bb3c87df2aab,2025-08-29,CUST-444545,0,No,No,Yes,0.54,1,Yes,No,No,3,84.71,0,90.56,3,55.35,No,1.61,0.15
1ade718b-ce4b-4201-b369-2f15b76debfe,2025-12-30,CUST-248413,2,No,No,Yes,0.72,1,Yes,No,No,2,88.6,0,95.08,4,50.2,No,0.25,0.63
35e75383-f2ab-4d95-b44a-a80b6426f914,2026-06-07,CUST-244893,1,No,No,Yes,0.85,1,Yes,No,No,2,84.72,0,95.75,4,73.61,No,1.21,0.42
a675cd32-626f-42ee-a7d5-7960a2a280c7,2026-05-26,CUST-229195,2,No,No,Yes,0.58,0,Yes,No,No,1,83.64,1,90.1,1,86.11,No,1.82,0.55
8f782eaa-7244-482c-b221-e1f772fe4a9a,2025-11-26,CUST-612876,0,No,No,Yes,0.11,1,Yes,No,No,2,81.24,1,94.62,2,74.06,No,1.41,0.62
a1134c87-248b-46f3-bd21-651e9a92b1c6,2025-08-01,CUST-646450,0,No,No,Yes,0.13,1,Yes,No,No,0,92.19,1,98.16,4,86.99,No,0.76,0.34
56b84dff-0e63-4219-a45f-9bc40f4ce8c1,2026-01-03,CUST-519284,0,No,No,Yes,0.79,2,Yes,No,No,0,93.95,1,92.11,0,63.44,No,1.09,0.65
c08cf000-81e5-4cec-8c4b-7ae55796b782,2026-01-11,CUST-742966,3,Yes,No,Yes,0.57,2,Yes,No,No,2,92.96,1,95.3,5,79.73,No,1.74,0.1
9613ecab-9552-4895-b1de-f82ef19279ac,2025-12-26,CUST-794829,1,No,No,Yes,0.85,1,Yes,No,No,2,98.24,0,97.05,3,86.05,No,1.08,0.11
aa41b544-3f8c-4e34-a4c7-818a73ed2460,2026-05-02,CUST-261915,2,No,No,Yes,0.69,0,Yes,No,No,1,94.14,0,93.45,2,52.09,No,0.79,0.41
7d1122d8-bc18-448f-a87d-36fcf92d2bad,2025-12-28,CUST-812634,2,No,No,Yes,0.5,0,Yes,No,No,0,92.44,0,90.23,1,72.44,No,0.19,0.58
425261c3-2853-4e01-856c-3d439531839f,2026-02-08,CUST-530472,1,No,Yes,Yes,0.53,2,Yes,No,No,2,86.08,0,90.79,3,60.94,No,1.81,0.53
771a3c93-51f2-4eef-8f89-8b33ca6d12db,2025-11-24,CUST-983064,3,No,No,Yes,0.67,1,Yes,No,No,1,93.15,0,91.66,3,57.22,No,0.55,0.18
1e8e957e-11e0-4ede-9fed-48dbd5792771,2026-05-18,CUST-738181,1,No,No,Yes,0.85,2,Yes,No,No,2,95.03,0,93.23,4,59.51,No,1.27,0.54
4043c576-0e70-4205-8847-cc6c5e2862e6,2025-10-15,CUST-385878,2,No,No,Yes,0.23,0,Yes,No,No,2,95.3,1,91.31,4,62.64,No,1.48,0.13
be765b00-4886-4a7f-b1dc-dd4189a4837c,2026-03-31,CUST-998283,1,No,No,Yes,0.86,2,Yes,No,No,3,85.21,1,92.54,0,83.35,No,1.2,0.4
a36bd45e-54cb-4f6b-9b0a-dcf1733c79cd,2025-09-13,CUST-732422,2,No,No,Yes,0.43,1,Yes,No,No,2,92.74,1,94.29,1,86.55,No,1.38,0.77
c7fd1f02-aa39-4a24-abec-7764b5a8ae35,2025-08-23,CUST-299937,2,No,No,Yes,0.34,0,Yes,No,No,3,92.07,1,91.86,4,74.37,No,1.57,0.69
36c09882-360c-4a04-a4b5-4826dfb6fe69,2026-05-05,CUST-731660,1,No,No,Yes,0.34,1,Yes,No,Yes,3,92.43,0,93.6,4,77.87,No,1.68,0.34
8c991f03-0c66-4ae0-b690-9987a1e28c39,2025-10-24,CUST-984484,1,No,No,Yes,0.74,2,Yes,No,No,2,95.75,0,92.23,5,52.6,No,0.29,0.62
53be2bef-ceb6-45f8-8024-4475c3d2115b,2025-09-25,CUST-318803,2,No,No,Yes,0.31,1,Yes,No,No,2,91.7,1,94.64,4,51.37,No,0.51,0.18
95b46acc-0789-4cf6-a0e8-c04dded6ed49,2025-12-24,CUST-311570,2,No,No,Yes,0.63,2,Yes,No,No,3,92.83,0,95.86,2,83.86,Yes,0.85,0.58
49d70c93-d4ac-4234-a704-f72c0fe5023b,2026-01-29,CUST-688139,2,No,No,Yes,0.33,1,Yes,No,No,3,93.3,0,98.4,1,86.73,No,1.16,0.56
67ac9516-1f44-4966-a16c-c96681816de3,2025-08-11,CUST-424288,3,No,No,Yes,0.64,1,Yes,No,No,2,89.53,1,94.43,3,60.71,Yes,0.5,0.54
ada4c4df-0b1e-4aed-bb3b-0ee8cb0829c0,2025-12-27,CUST-307256,2,No,No,Yes,0.68,1,Yes,No,No,2,91.09,1,94.02,4,81.79,No,1.53,0.37
71801bdb-3fd2-49c3-a161-cc1d516f6acc,2025-11-17,CUST-883450,1,No,No,Yes,0.88,2,Yes,No,Yes,3,95.91,1,92.88,1,81.1,No,0.76,0.38
528806d7-7962-4e24-a2bc-eca179cfaee7,2026-03-01,CUST-830299,1,No,No,Yes,0.53,1,Yes,No,No,0,97.58,1,99.75,1,51.03,No,1.33,0.59
90b2819a-f11c-45e5-8780-234c94948c68,2025-12-11,CUST-100490,1,No,No,Yes,0.17,1,Yes,No,No,1,85.12,1,91.15,0,77.74,No,0.5,0.15
